Name,Dihedral Linking Numbers
12a_0553,"[[[-757/59, 578/59, -170/59], [578/59, -316/59, 204/59], [-170/59, 204/59, 58/59]], [[-757/59, -170/59, 578/59], [-170/59, 58/59, 204/59], [578/59, 204/59, -316/59]]]"
12a_0556,"[[[-1/3, 2/3, 2], [2/3, 7/3, 4/3], [2, 4/3, 5/3]], [[-1/3, 2/3, 2], [2/3, 7/3, 4/3], [2, 4/3, 5/3]]]"
12a_0561,"[[['x', 'x', 'x'], ['x', 'x', 'x'], ['x', 'x', 'x']], [['x', 'x', 'x'], ['x', 'x', 'x'], ['x', 'x', 'x']], [['x', 'x', 'x'], ['x', 'x', 'x'], ['x', 'x', 'x']], [[-84/5, -6/5, 58/5], [-6/5, -8/5, 26/5], [58/5, 26/5, -8]], [['x', 'x', 'x'], ['x', 'x', 'x'], ['x', 'x', 'x']], [[-84/5, 58/5, -6/5], [58/5, -8, 26/5], [-6/5, 26/5, -8/5]], [[-84/5, -6/5, 58/5], [-6/5, -8/5, 26/5], [58/5, 26/5, -8]], [['x', 'x', 'x'], ['x', 'x', 'x'], ['x', 'x', 'x']], [[-84/5, -6/5, 58/5], [-6/5, -8/5, 26/5], [58/5, 26/5, -8]], [[-84/5, -6/5, 58/5], [-6/5, -8/5, 26/5], [58/5, 26/5, -8]], [[-84/5, -6/5, 58/5], [-6/5, -8/5, 26/5], [58/5, 26/5, -8]], [['x', 'x', 'x'], ['x', 'x', 'x'], ['x', 'x', 'x']]]"
12a_0564,"[[[0, -2, 6], [-2, 3, 2], [6, 2, -1]], [[0, -2, 6], [-2, 3, 2], [6, 2, -1]]]"
12a_0566,"[[[49/3, 10/3, -14], [10/3, 2/3, -16/3], [-14, -16/3, 28/3]], [[49/3, -14, 10/3], [-14, 28/3, -16/3], [10/3, -16/3, 2/3]]]"
12a_0570,"[[[2, -2, -2], [-2, 0, -2], [-2, -2, 0]], [[2, -2, -2], [-2, 0, -2], [-2, -2, 0]]]"
12a_0572,"[[[56/31, -98/31, 70/31], [-98/31, 125/31, -14/31], [70/31, -14/31, 41/31]], [[56/31, 70/31, -98/31], [70/31, 41/31, -14/31], [-98/31, -14/31, 125/31]]]"
12a_0587,"[[[-26/3, 10/3, 6], [10/3, -7/3, 14/3], [6, 14/3, -11/3]], [[-26/3, 10/3, 6], [10/3, -7/3, 14/3], [6, 14/3, -11/3]]]"
12a_0588,"[[[18, 14, -22], [14, -1, -4], [-22, -4, 17]], [[18, 14, -22], [14, -1, -4], [-22, -4, 17]]]"
12a_0589,"[[[28/3, -2/3, -6], [-2/3, 2/3, -10/3], [-6, -10/3, 10/3]], [[28/3, -2/3, -6], [-2/3, 2/3, -10/3], [-6, -10/3, 10/3]]]"
12a_0603,"[[[19, -2, -6], [-2, 6, -4], [-6, -4, 8]], [[19, -2, -6], [-2, 6, -4], [-6, -4, 8]]]"
12a_0605,"[[[32, 6, -22], [6, 5, -8], [-22, -8, 19]], [[32, 6, -22], [6, 5, -8], [-22, -8, 19]]]"
12a_0612,"[[[-47, -10, 34], [-10, -5, 12], [34, 12, -27]], [[-47, -10, 34], [-10, -5, 12], [34, 12, -27]]]"
12a_0613,"[[[45, 14, -38], [14, 2, -12], [-38, -12, 28]], [[45, 14, -38], [14, 2, -12], [-38, -12, 28]]]"
12a_0614,"[[[-12, -2, 10], [-2, -1, 4], [10, 4, -7]], [[-12, -2, 10], [-2, -1, 4], [10, 4, -7]]]"
12a_0616,"[[[-580/59, 342/59, 66/59], [342/59, -198/59, 204/59], [66/59, 204/59, -60/59]], [[-580/59, 66/59, 342/59], [66/59, -60/59, 204/59], [342/59, 204/59, -198/59]]]"
12a_0619,"[[[43/3, 10/3, -6], [10/3, 11/3, -4/3], [-6, -4/3, 25/3]], [[43/3, -6, 10/3], [-6, 25/3, -4/3], [10/3, -4/3, 11/3]]]"
12a_0621,"[[[23, 6, -18], [6, 2, -6], [-18, -6, 14]], [[23, 6, -18], [6, 2, -6], [-18, -6, 14]]]"
12a_0628,"[[[6, 0, 0], [0, 3, 0], [0, 0, 3]], [[6, 0, 0], [0, 3, 0], [0, 0, 3]]]"
12a_0631,"[[[1, -2, 2], [-2, 1, 0], [2, 0, -1]], [[1, -2, 2], [-2, 1, 0], [2, 0, -1]]]"
12a_0634,"[[[2, -6, 2], [-6, 2, -2], [2, -2, -2]], [[2, -6, 2], [-6, 2, -2], [2, -2, -2]]]"
12a_0640,"[[[19, -6, -2], [-6, 9, -4], [-2, -4, 7]], [[19, -6, -2], [-6, 9, -4], [-2, -4, 7]]]"
12a_0642,"[[[22, 6, -18], [6, 2, -6], [-18, -6, 14]], [[22, 6, -18], [6, 2, -6], [-18, -6, 14]]]"
12a_0650,"[[[-10, -6, 10], [-6, 0, 2], [10, 2, -8]], [[-10, -6, 10], [-6, 0, 2], [10, 2, -8]]]"
12a_0652,"[[[-2, 2, 2], [2, -1, 2], [2, 2, -1]], [[-2, 2, 2], [2, -1, 2], [2, 2, -1]]]"
12a_0653,"[[[-3/59, -126/59, 334/59], [-126/59, 313/59, 104/59], [334/59, 104/59, 83/59]], [[-3/59, 334/59, -126/59], [334/59, 83/59, 104/59], [-126/59, 104/59, 313/59]]]"
12a_0654,"[[[7, 6, -6], [6, 1, 0], [-6, 0, 7]], [[7, 6, -6], [6, 1, 0], [-6, 0, 7]]]"
12a_0656,"[[[-344/59, -170/59, 106/59], [-170/59, -60/59, -32/59], [106/59, -32/59, -198/59]], [[-344/59, 106/59, -170/59], [106/59, -198/59, -32/59], [-170/59, -32/59, -60/59]]]"
12a_0663,"[[[-33, -10, 26], [-10, -3, 8], [26, 8, -21]], [[-33, -10, 26], [-10, -3, 8], [26, 8, -21]]]"
12a_0665,"[[[87/31, 70/31, -98/31], [70/31, 41/31, -14/31], [-98/31, -14/31, 125/31]], [[87/31, -98/31, 70/31], [-98/31, 125/31, -14/31], [70/31, -14/31, 41/31]]]"
12a_0677,"[[[358/11, -266/11, 98/11], [-266/11, 250/11, -84/11], [98/11, -84/11, 68/11]], [[358/11, 98/11, -266/11], [98/11, 68/11, -84/11], [-266/11, -84/11, 250/11]]]"
12a_0681,"[[[-4, 2, 2], [2, -1, 2], [2, 2, -1]], [[-4, 2, 2], [2, -1, 2], [2, 2, -1]]]"
12a_0684,"[[[-2, -2, 6], [-2, 1, 2], [6, 2, -3]], [[-2, -2, 6], [-2, 1, 2], [6, 2, -3]]]"
12a_0695,"[[[-13, -6, 14], [-6, 1, 4], [14, 4, -9]], [[-13, -6, 14], [-6, 1, 4], [14, 4, -9]]]"
12a_0701,"[[[22, 6, -18], [6, 0, -6], [-18, -6, 12]], [[22, 6, -18], [6, 0, -6], [-18, -6, 12]]]"
12a_0702,"[[[12, -10, 2], [-10, 7, -4], [2, -4, 1]], [[12, -10, 2], [-10, 7, -4], [2, -4, 1]]]"
12a_0708,"[[[0, 2, -2], [2, -1, 0], [-2, 0, 1]], [[0, 2, -2], [2, -1, 0], [-2, 0, 1]]]"
12a_0712,"[[[-148/121, -650/121, 482/121], [-650/121, 167/121, -84/121], [482/121, -84/121, -399/121]], [[-148/121, 482/121, -650/121], [482/121, -399/121, -84/121], [-650/121, -84/121, 167/121]]]"
12a_0731,"[[[33, 10, -26], [10, 5, -8], [-26, -8, 23]], [[33, 10, -26], [10, 5, -8], [-26, -8, 23]]]"
12a_0732,"[[[-35, -6, 22], [-6, -8, 8], [22, 8, -22]], [[-35, -6, 22], [-6, -8, 8], [22, 8, -22]]]"
12a_0737,"[[[-5, -2, 2], [-2, -2, 0], [2, 0, -4]], [[-5, -2, 2], [-2, -2, 0], [2, 0, -4]]]"
12a_0742,"[[[31, 6, -22], [6, 5, -8], [-22, -8, 19]], [[31, 6, -22], [6, 5, -8], [-22, -8, 19]]]"
12a_0750,"[[[0, 6, -2], [6, -1, 2], [-2, 2, 3]], [[0, 6, -2], [6, -1, 2], [-2, 2, 3]]]"
12a_0752,"[[[35/3, 14/3, -10], [14/3, 7/3, -8/3], [-10, -8/3, 29/3]], [[35/3, 14/3, -10], [14/3, 7/3, -8/3], [-10, -8/3, 29/3]]]"
12a_0753,"[[[-41/3, -2/3, 6], [-2/3, -16/3, 8/3], [6, 8/3, -26/3]], [[-41/3, -2/3, 6], [-2/3, -16/3, 8/3], [6, 8/3, -26/3]]]"
12a_0776,"[[[-25, 22, -10], [22, -16, 6], [-10, 6, 0]], [[-25, -10, 22], [-10, 0, 6], [22, 6, -16]]]"
12a_0778,"[[[-1, -2, 2], [-2, 1, 0], [2, 0, -1]], [[-1, -2, 2], [-2, 1, 0], [2, 0, -1]]]"
12a_0779,"[[[-9, -2, 6], [-2, -2, 2], [6, 2, -6]], [[-9, -2, 6], [-2, -2, 2], [6, 2, -6]]]"
12a_0780,"[[[-152/5, 138/5, -42/5], [138/5, -97/5, 48/5], [-42/5, 48/5, -7/5]], [[-152/5, -42/5, 138/5], [-42/5, -7/5, 48/5], [138/5, 48/5, -97/5]], [[8/5, 18/5, -2/5], [18/5, 3/5, 8/5], [-2/5, 8/5, 13/5]], [[-2/5, -2/5, 18/5], [-2/5, 13/5, 8/5], [18/5, 8/5, 3/5]], [[-2/5, -2/5, 18/5], [-2/5, 13/5, 8/5], [18/5, 8/5, 3/5]], [[-2/5, -2/5, 18/5], [-2/5, 13/5, 8/5], [18/5, 8/5, 3/5]], [[-2/5, -2/5, 18/5], [-2/5, 13/5, 8/5], [18/5, 8/5, 3/5]], [[8/5, 18/5, -2/5], [18/5, 3/5, 8/5], [-2/5, 8/5, 13/5]], [[-2/5, -2/5, 18/5], [-2/5, 13/5, 8/5], [18/5, 8/5, 3/5]], [[-2/5, -2/5, 18/5], [-2/5, 13/5, 8/5], [18/5, 8/5, 3/5]], [[-2/5, -2/5, 18/5], [-2/5, 13/5, 8/5], [18/5, 8/5, 3/5]], [[-2/5, -2/5, 18/5], [-2/5, 13/5, 8/5], [18/5, 8/5, 3/5]]]"
12a_0785,"[[[468/41, 330/41, -482/41], [330/41, 34/41, -76/41], [-482/41, -76/41, 440/41]], [[468/41, -482/41, 330/41], [-482/41, 440/41, -76/41], [330/41, -76/41, 34/41]]]"
12a_0792,"[[[10, -2, -2], [-2, 4, -2], [-2, -2, 4]], [[10, -2, -2], [-2, 4, -2], [-2, -2, 4]]]"
12a_0793,"[[[0, -4, 4], [-4, 2, 0], [4, 0, -2]], [[0, 4, -4], [4, -2, 0], [-4, 0, 2]]]"
12a_0799,"[[[-13, -6, 14], [-6, 1, 4], [14, 4, -9]], [[-13, -6, 14], [-6, 1, 4], [14, 4, -9]]]"
12a_0801,"[[[-16, -2, 14], [-2, -1, 6], [14, 6, -9]], [[-16, -2, 14], [-2, -1, 6], [14, 6, -9]]]"
12a_0811,"[[[-6, 4, 4], [4, 0, 4], [4, 4, 0]], [[-6, 4, 4], [4, 0, 4], [4, 4, 0]]]"
12a_0813,"[[[-6, 4, 4], [4, 0, 4], [4, 4, 0]], [[-6, 4, 4], [4, 0, 4], [4, 4, 0]]]"
12a_0815,"[[[0, 0, 0], [0, -1, 0], [0, 0, -1]], [[0, 0, 0], [0, -1, 0], [0, 0, -1]]]"
12a_0817,"[[[-6, 4, 4], [4, 0, 4], [4, 4, 0]], [[-6, 4, 4], [4, 0, 4], [4, 4, 0]]]"
12a_0818,"[[[8, 6, -10], [6, -1, -2], [-10, -2, 7]], [[8, 6, -10], [6, -1, -2], [-10, -2, 7]]]"
12a_0828,"[[[101/19, -110/19, 126/19], [-110/19, 161/19, 8/19], [126/19, 8/19, 43/19]], [[101/19, 126/19, -110/19], [126/19, 43/19, 8/19], [-110/19, 8/19, 161/19]]]"
12a_0830,"[[[-2, -2, 2], [-2, 0, 0], [2, 0, -2]], [[-2, -2, 2], [-2, 0, 0], [2, 0, -2]]]"
12a_0831,"[[[-2, -2, 2], [-2, 0, 0], [2, 0, -2]], [[-2, -2, 2], [-2, 0, 0], [2, 0, -2]]]"
12a_0836,"[[[-1, -2, 2], [-2, 0, 0], [2, 0, -2]], [[-1, -2, 2], [-2, 0, 0], [2, 0, -2]]]"
12a_0837,"[[[-1, 2, -2], [2, -2, 0], [-2, 0, 0]], [[-1, 2, -2], [2, -2, 0], [-2, 0, 0]]]"
12a_0843,"[[[14, 2, -6], [2, 5, -2], [-6, -2, 9]], [[14, 2, -6], [2, 5, -2], [-6, -2, 9]]]"
12a_0858,"[[[-21, 2, 6], [2, -7, 4], [6, 4, -9]], [[-21, 2, 6], [2, -7, 4], [6, 4, -9]]]"
12a_0866,"[[[1/3, -10/3, 2/3], [-10/3, 1, -4/3], [2/3, -4/3, -1]], [[1/3, 2/3, -10/3], [2/3, -1, -4/3], [-10/3, -4/3, 1]]]"
12a_0876,"[[[-6, 4, 4], [4, 0, 4], [4, 4, 0]], [[-6, 4, 4], [4, 0, 4], [4, 4, 0]]]"
12a_0878,"[[[0, 0, 0], [0, -1, 0], [0, 0, -1]], [[0, 0, 0], [0, -1, 0], [0, 0, -1]]]"
12a_0883,"[[[46/11, -70/11, 14/11], [-70/11, 41/11, -28/11], [14/11, -28/11, -1/11]], [[46/11, -70/11, 14/11], [-70/11, 41/11, -28/11], [14/11, -28/11, -1/11]]]"
12a_0890,"[[[0, -8, 8], [-8, 4, 0], [8, 0, -4]], [[0, -8, 8], [-8, 4, 0], [8, 0, -4]]]"
12a_0906,"[[[0, 0, 0], [0, 0, 0], [0, 0, 0]], [[0, 0, 0], [0, 0, 0], [0, 0, 0]]]"
12a_0907,"[[[127/15, 62/15, -118/15], [62/15, 14/5, -28/15], [-118/15, -28/15, 44/5]], [[127/15, 62/15, -118/15], [62/15, 14/5, -28/15], [-118/15, -28/15, 44/5]], [[-26/5, 34/5, -6/5], [34/5, -16/5, 14/5], [-6/5, 14/5, 4/5]], [[9/5, 4/5, 4/5], [4/5, 9/5, 4/5], [4/5, 4/5, 9/5]], [[-26/5, 34/5, -6/5], [34/5, -16/5, 14/5], [-6/5, 14/5, 4/5]], [[-26/5, 14/5, 14/5], [14/5, -6/5, 14/5], [14/5, 14/5, -6/5]], [[-26/5, 14/5, 14/5], [14/5, -6/5, 14/5], [14/5, 14/5, -6/5]], [[-26/5, 34/5, -6/5], [34/5, -16/5, 14/5], [-6/5, 14/5, 4/5]], [[-26/5, 14/5, 14/5], [14/5, -6/5, 14/5], [14/5, 14/5, -6/5]], [[9/5, 4/5, 4/5], [4/5, 9/5, 4/5], [4/5, 4/5, 9/5]], [[-26/5, 14/5, 14/5], [14/5, -6/5, 14/5], [14/5, 14/5, -6/5]], [[-26/5, 34/5, -6/5], [34/5, -16/5, 14/5], [-6/5, 14/5, 4/5]]]"
12a_0908,"[[[477/109, 314/109, -498/109], [314/109, 262/109, -92/109], [-498/109, -92/109, 668/109]], [[477/109, 314/109, -498/109], [314/109, 262/109, -92/109], [-498/109, -92/109, 668/109]]]"
12a_0909,"[[[-12, -2, 10], [-2, -1, 4], [10, 4, -7]], [[-12, -2, 10], [-2, -1, 4], [10, 4, -7]]]"
12a_0914,"[[[14/11, -6/11, -34/11], [-6/11, -10/11, -20/11], [-34/11, -20/11, 4/11]], [[14/11, -6/11, -34/11], [-6/11, -10/11, -20/11], [-34/11, -20/11, 4/11]]]"
12a_0920,"[[[-80/11, 50/11, -10/11], [50/11, -23/11, 20/11], [-10/11, 20/11, 7/11]], [[-80/11, 50/11, -10/11], [50/11, -23/11, 20/11], [-10/11, 20/11, 7/11]]]"
12a_0921,"[[[-43/5, 2/5, 22/5], [2/5, -3/5, 12/5], [22/5, 12/5, -13/5]], [[-43/5, 2/5, 22/5], [2/5, -3/5, 12/5], [22/5, 12/5, -13/5]], [[-23/5, 2/5, 22/5], [2/5, -3/5, 12/5], [22/5, 12/5, -13/5]], [[112/5, -98/5, 42/5], [-98/5, 87/5, -28/5], [42/5, -28/5, 17/5]], [[-23/5, 2/5, 22/5], [2/5, -3/5, 12/5], [22/5, 12/5, -13/5]], [[-33/5, -18/5, 42/5], [-18/5, 7/5, 12/5], [42/5, 12/5, -23/5]], [[-18/5, 22/5, 2/5], [22/5, -13/5, 12/5], [2/5, 12/5, -3/5]], [[-23/5, 2/5, 22/5], [2/5, -3/5, 12/5], [22/5, 12/5, -13/5]], [[-33/5, -18/5, 42/5], [-18/5, 7/5, 12/5], [42/5, 12/5, -23/5]], [[112/5, -98/5, 42/5], [-98/5, 87/5, -28/5], [42/5, -28/5, 17/5]], [[-18/5, 22/5, 2/5], [22/5, -13/5, 12/5], [2/5, 12/5, -3/5]], [[-23/5, 22/5, 2/5], [22/5, -13/5, 12/5], [2/5, 12/5, -3/5]]]"
12a_0923,"[[[-2, 2, 2], [2, 1, 2], [2, 2, 1]], [[-2, 2, 2], [2, 1, 2], [2, 2, 1]]]"
12a_0925,"[[[4, 4, -6], [4, -2, -1], [-6, -1, 3]], [[4, 4, -6], [4, -2, -1], [-6, -1, 3]]]"
12a_0927,"[[[27/11, 46/11, -54/11], [46/11, 3/11, -4/11], [-54/11, -4/11, 53/11]], [[27/11, 46/11, -54/11], [46/11, 3/11, -4/11], [-54/11, -4/11, 53/11]]]"
12a_0934,"[[[10/19, -18/19, 70/19], [-18/19, 21/19, 26/19], [70/19, 26/19, -23/19]], [[10/19, -18/19, 70/19], [-18/19, 21/19, 26/19], [70/19, 26/19, -23/19]]]"
12a_0940,"[[[-20, 22, -10], [22, -15, 6], [-10, 6, 1]], [[-20, 22, -10], [22, -15, 6], [-10, 6, 1]]]"
12a_0941,"[[[-3, 0, 4], [0, 0, 2], [4, 2, -2]], [[-3, 4, 0], [4, -2, 2], [0, 2, 0]]]"
12a_0944,"[[[2, 2, -2], [2, 0, 0], [-2, 0, 2]], [[2, 2, -2], [2, 0, 0], [-2, 0, 2]]]"
12a_0951,"[[[-11, 12, -8], [12, -9, 2], [-8, 2, 1]], [[-11, 12, -8], [12, -9, 2], [-8, 2, 1]]]"
12a_0953,"[[[0, 4, 0], [4, 0, 2], [0, 2, 2]], [[0, 4, 0], [4, 0, 2], [0, 2, 2]]]"
12a_0959,"[[[15/11, 58/11, -82/11], [58/11, -50/11, -12/11], [-82/11, -12/11, 20/11]], [[15/11, 58/11, -82/11], [58/11, -50/11, -12/11], [-82/11, -12/11, 20/11]]]"
12a_0964,"[[[79/11, -26/11, -30/11], [-26/11, 30/11, -28/11], [-30/11, -28/11, 32/11]], [[79/11, -26/11, -30/11], [-26/11, 30/11, -28/11], [-30/11, -28/11, 32/11]]]"
12a_0970,"[[[5, -4, 0], [-4, 3, -2], [0, -2, 1]], [[5, 0, -4], [0, 1, -2], [-4, -2, 3]]]"
12a_0975,"[[[12/5, -28/5, 22/5], [-28/5, 7/5, -3/5], [22/5, -3/5, -18/5]], [[12/5, -28/5, 22/5], [-28/5, 7/5, -3/5], [22/5, -3/5, -18/5]], [[-38/5, -38/5, 42/5], [-38/5, 7/5, 2/5], [42/5, 2/5, -33/5]], [[12/5, 22/5, -28/5], [22/5, -18/5, -3/5], [-28/5, -3/5, 7/5]], [[-38/5, -38/5, 42/5], [-38/5, 7/5, 2/5], [42/5, 2/5, -33/5]], [[-28/5, 2/5, 2/5], [2/5, -13/5, 2/5], [2/5, 2/5, -13/5]], [[-28/5, 2/5, 2/5], [2/5, -13/5, 2/5], [2/5, 2/5, -13/5]], [[-38/5, -38/5, 42/5], [-38/5, 7/5, 2/5], [42/5, 2/5, -33/5]], [[-28/5, 2/5, 2/5], [2/5, -13/5, 2/5], [2/5, 2/5, -13/5]], [[12/5, -28/5, 22/5], [-28/5, 7/5, -3/5], [22/5, -3/5, -18/5]], [[-28/5, 2/5, 2/5], [2/5, -13/5, 2/5], [2/5, 2/5, -13/5]], [[-38/5, -38/5, 42/5], [-38/5, 7/5, 2/5], [42/5, 2/5, -33/5]]]"
12a_0977,"[[[-82/11, 42/11, 54/11], [42/11, -25/11, 48/11], [54/11, 48/11, -31/11]], [[-82/11, 54/11, 42/11], [54/11, -31/11, 48/11], [42/11, 48/11, -25/11]]]"
12a_0979,"[[[-11/3, 2, -2/3], [2, -8/3, 2/3], [-2/3, 2/3, -4/3]], [[-11/3, 2, -2/3], [2, -8/3, 2/3], [-2/3, 2/3, -4/3]]]"
12a_0981,"[[[4, -2, -2], [-2, 2, -2], [-2, -2, 2]], [[4, -2, -2], [-2, 2, -2], [-2, -2, 2]]]"
12a_0986,"[[[-2, 0, 0], [0, -1, 0], [0, 0, -1]], [[-2, 0, 0], [0, -1, 0], [0, 0, -1]]]"
12a_0987,"[[[-2, 6, -6], [6, -6, 0], [-6, 0, 0]], [[-2, 6, -6], [6, -6, 0], [-6, 0, 0]]]"
12a_0988,"[[[82/19, -110/19, 50/19], [-110/19, 28/19, -30/19], [50/19, -30/19, -52/19]], [[82/19, -110/19, 50/19], [-110/19, 28/19, -30/19], [50/19, -30/19, -52/19]]]"
12a_0989,"[[[242/19, -238/19, 98/19], [-238/19, 132/19, -70/19], [98/19, -70/19, -36/19]], [[242/19, -238/19, 98/19], [-238/19, 132/19, -70/19], [98/19, -70/19, -36/19]]]"
12a_0990,"[[[0, 0, 0], [0, 0, 0], [0, 0, 0]], [[0, 0, 0], [0, 0, 0], [0, 0, 0]]]"
12a_0992,"[[[-21/19, -14/19, 34/19], [-14/19, -3/19, 10/19], [34/19, 10/19, -27/19]], [[-21/19, -14/19, 34/19], [-14/19, -3/19, 10/19], [34/19, 10/19, -27/19]]]"
12a_0997,"[[[3/31, 18/31, 58/31], [18/31, 15/31, 38/31], [58/31, 38/31, -5/31]], [[3/31, 18/31, 58/31], [18/31, 15/31, 38/31], [58/31, 38/31, -5/31]]]"
12a_1006,"[[[105/19, -82/19, -18/19], [-82/19, 72/19, -50/19], [-18/19, -50/19, 40/19]], [[105/19, -82/19, -18/19], [-82/19, 72/19, -50/19], [-18/19, -50/19, 40/19]]]"
12a_1010,"[[[-1, -2, 6], [-2, 2, 2], [6, 2, -2]], [[-1, -2, 6], [-2, 2, 2], [6, 2, -2]]]"
12a_1025,"[[[0, 4, -4], [4, -4, 0], [-4, 0, 0]], [[0, 4, -4], [4, -4, 0], [-4, 0, 0]]]"
12a_1026,"[[[0, 4, -4], [4, -4, 0], [-4, 0, 0]], [[0, 4, -4], [4, -4, 0], [-4, 0, 0]]]"
12a_1035,"[[[51/29, -90/29, 166/29], [-90/29, 181/29, 38/29], [166/29, 38/29, 53/29]], [[51/29, 166/29, -90/29], [166/29, 53/29, 38/29], [-90/29, 38/29, 181/29]]]"
12a_1037,"[[[51/61, -154/61, 342/61], [-154/61, 349/61, 94/61], [342/61, 94/61, 101/61]], [[51/61, 342/61, -154/61], [342/61, 101/61, 94/61], [-154/61, 94/61, 349/61]]]"
12a_1040,"[[[-8, -6, 10], [-6, 1, 2], [10, 2, -7]], [[-8, -6, 10], [-6, 1, 2], [10, 2, -7]]]"
12a_1041,"[[[679/79, 326/79, -626/79], [326/79, 224/79, -150/79], [-626/79, -150/79, 700/79]], [[679/79, 326/79, -626/79], [326/79, 224/79, -150/79], [-626/79, -150/79, 700/79]]]"
12a_1044,"[[[223/71, 182/71, -258/71], [182/71, 160/71, -38/71], [-258/71, -38/71, 380/71]], [[223/71, 182/71, -258/71], [182/71, 160/71, -38/71], [-258/71, -38/71, 380/71]]]"
12a_1049,"[[[5, -2, -2], [-2, 2, -2], [-2, -2, 2]], [[5, -2, -2], [-2, 2, -2], [-2, -2, 2]]]"
12a_1050,"[[[3, -6, 6], [-6, 4, 0], [6, 0, -2]], [[3, -6, 6], [-6, 4, 0], [6, 0, -2]]]"
12a_1067,"[[[-5, -4, 8], [-4, 2, 2], [8, 2, -4]], [[-5, -4, 8], [-4, 2, 2], [8, 2, -4]]]"
12a_1068,"[[[-46/11, 30/11, 26/11], [30/11, -21/11, 28/11], [26/11, 28/11, -19/11]], [[-46/11, 30/11, 26/11], [30/11, -21/11, 28/11], [26/11, 28/11, -19/11]]]"
12a_1069,"[[[77/29, 62/29, -86/29], [62/29, 39/29, -12/29], [-86/29, -12/29, 113/29]], [[77/29, 62/29, -86/29], [62/29, 39/29, -12/29], [-86/29, -12/29, 113/29]]]"
12a_1082,"[[[18/11, -50/11, 74/11], [-50/11, 35/11, 12/11], [74/11, 12/11, -27/11]], [[18/11, -50/11, 74/11], [-50/11, 35/11, 12/11], [74/11, 12/11, -27/11]]]"
12a_1084,"[[[-3, -2, 6], [-2, 1, 2], [6, 2, -3]], [[-3, -2, 6], [-2, 1, 2], [6, 2, -3]]]"
12a_1087,"[[[-1, 4, -4], [4, -2, 0], [-4, 0, 2]], [[-1, 4, -4], [4, -2, 0], [-4, 0, 2]]]"
12a_1090,"[[[-5, -4, 8], [-4, 2, 2], [8, 2, -4]], [[-5, -4, 8], [-4, 2, 2], [8, 2, -4]]]"
12a_1102,"[[[0, -4, 4], [-4, 2, 0], [4, 0, -2]], [[0, -4, 4], [-4, 2, 0], [4, 0, -2]]]"
12a_1103,"[[[185/19, 22/19, -162/19], [22/19, 2/19, -70/19], [-162/19, -70/19, 94/19]], [[185/19, -162/19, 22/19], [-162/19, 94/19, -70/19], [22/19, -70/19, 2/19]]]"
12a_1104,"[[[73/19, -6/19, -78/19], [-6/19, 26/19, -42/19], [-78/19, -42/19, 62/19]], [[73/19, -6/19, -78/19], [-6/19, 26/19, -42/19], [-78/19, -42/19, 62/19]]]"
12a_1106,"[[[-56/19, -88/19, 116/19], [-88/19, 68/19, 14/19], [116/19, 14/19, -34/19]], [[-56/19, -88/19, 116/19], [-88/19, 68/19, 14/19], [116/19, 14/19, -34/19]]]"
12a_1108,"[[[73/19, -78/19, -6/19], [-78/19, 62/19, -42/19], [-6/19, -42/19, 26/19]], [[73/19, -78/19, -6/19], [-78/19, 62/19, -42/19], [-6/19, -42/19, 26/19]]]"
12a_1112,"[[[80/29, 26/29, 50/29], [26/29, 123/29, 38/29], [50/29, 38/29, 111/29]], [[80/29, 26/29, 50/29], [26/29, 123/29, 38/29], [50/29, 38/29, 111/29]]]"
12a_1113,"[[[112/61, 90/61, 98/61], [90/61, 227/61, 94/61], [98/61, 94/61, 223/61]], [[112/61, 90/61, 98/61], [90/61, 227/61, 94/61], [98/61, 94/61, 223/61]]]"
12a_1114,"[[[139/29, 14/29, -98/29], [14/29, -52/29, -42/29], [-98/29, -42/29, 4/29]], [[139/29, 14/29, -98/29], [14/29, -52/29, -42/29], [-98/29, -42/29, 4/29]]]"
12a_1115,"[[[459/61, 78/61, -338/61], [78/61, -92/61, -130/61], [-338/61, -130/61, 116/61]], [[459/61, 78/61, -338/61], [78/61, -92/61, -130/61], [-338/61, -130/61, 116/61]]]"
12a_1116,"[[[-699/19, -238/19, 578/19], [-238/19, -108/19, 170/19], [578/19, 170/19, -516/19]], [[-699/19, -238/19, 578/19], [-238/19, -108/19, 170/19], [578/19, 170/19, -516/19]]]"
12a_1118,"[[[-283/19, -110/19, 242/19], [-110/19, -68/19, 66/19], [242/19, 66/19, -244/19]], [[-283/19, -110/19, 242/19], [-110/19, -68/19, 66/19], [242/19, 66/19, -244/19]]]"
12a_1122,"[[[10, -6, 2], [-6, 6, -2], [2, -2, 2]], [[10, -6, 2], [-6, 6, -2], [2, -2, 2]]]"
12a_1124,"[[[0, 4, -4], [4, -2, 0], [-4, 0, 2]], [[0, -4, 4], [-4, 2, 0], [4, 0, -2]]]"
12a_1129,"[[[-1, 2, -2], [2, -2, 0], [-2, 0, 0]], [[-1, 2, -2], [2, -2, 0], [-2, 0, 0]]]"
12a_1130,"[[[-1, -2, 2], [-2, 0, 0], [2, 0, -2]], [[-1, -2, 2], [-2, 0, 0], [2, 0, -2]]]"
12a_1143,"[[[8, -2, -2], [-2, 4, -2], [-2, -2, 4]], [[8, -2, -2], [-2, 4, -2], [-2, -2, 4]]]"
