Name,Row Reduced Coloring Matrix
12n_0256,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 1], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12n_0257,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 2, 3], [0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 1], [0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 2, 3], [0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 2], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12n_0258,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 1], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 3], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 1], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 3], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12n_0259,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 3], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 3], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 3], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12n_0264,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 1], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 3], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 1], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12n_0266,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 1], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 3], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12n_0273,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 1], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 1], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 3], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12n_0274,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 1], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 1], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 3], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12n_0276,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2], [0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3], [0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 4, 1], [0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 4, 4], [0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 4, 1], [0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 3], [0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12n_0278,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 1], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12n_0279,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 3], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 1], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 3], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12n_0286,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1], [0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 2], [0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 1], [0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 2], [0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 3], [0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 1], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12n_0294,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 3], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12n_0297,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 3], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12n_0299,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 3], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12n_0306,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 3], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 1], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12n_0314,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2], [0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2], [0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 2], [0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 1], [0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 2], [0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 2], [0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 2], [0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 3], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12n_0316,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 1], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 3], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 1], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12n_0317,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 1], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 1], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12n_0331,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 3], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12n_0333,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 3], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 1], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12n_0335,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 3], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 3], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 1], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12n_0336,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 3], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12n_0338,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 1], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12n_0339,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 3], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 3], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12n_0367,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2], [0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4], [0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 1], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 1], [0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2], [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 3], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12n_0369,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 3], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12n_0370,"[[1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2], [0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4], [0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 2], [0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12n_0388,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 1], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 1], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 3], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12n_0391,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 3], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12n_0394,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 1], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
