Name,Sign List
12a_0742,"[-1, -1, -1, 1, 1, -1, -1, -1, -1, 1, 1, 1, 1, 1]"
12a_0750,"[1, -1, -1, 1, 1, 1, 1, 1, -1, 1, -1, -1, 1, 1, 1, 1, -1, -1, 1, 1]"
12a_0760,"[-1, 1, 1, 1, -1, -1, -1, 1, -1, -1, -1, 1, -1, 1]"
12a_0762,"[-1, -1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1]"
12a_0766,"[-1, -1, 1, 1, -1, -1, -1, 1, 1, 1, -1, -1, 1, 1]"
12a_0767,"[1, -1, 1, -1, 1, 1, 1, 1, 1, -1, 1, -1, -1, -1, 1, 1, 1, 1]"
12a_0768,"[-1, -1, 1, 1, 1, -1, -1, -1, 1, 1, -1, -1, -1, 1]"
12a_0769,"[-1, -1, 1, -1, -1, -1, -1, 1, 1, 1, 1, -1, -1, 1, 1, -1, 1, 1]"
12a_0771,"[-1, -1, 1, -1, -1, -1, -1, -1, 1, 1, 1, -1, -1, 1, 1, -1]"
12a_0772,"[-1, 1, 1, -1, -1, 1, 1, 1, -1, 1, 1, 1, -1, 1]"
12a_0775,"[-1, -1, -1, 1, 1, 1, 1, 1, -1, 1, -1, 1, 1, 1, 1, 1]"
12a_0777,"[-1, -1, 1, 1, -1, -1, 1, 1, 1, 1, -1, 1, 1, 1]"
12a_0780,"[-1, -1, 1, 1, 1, 1, 1, -1, 1, -1, -1, 1, 1, 1, 1, 1]"
12a_0785,"[-1, 1, 1, 1, 1, -1, -1, 1, 1, -1, 1, 1, 1, 1]"
12a_0787,"[-1, 1, 1, 1, -1, -1, -1, 1, -1, -1, 1, -1, -1, 1, 1, -1, 1, 1]"
12a_0791,"[-1, 1, 1, 1, -1, -1, 1, 1, -1, 1, -1, -1, -1, 1]"
12a_0793,"[-1, -1, 1, -1, 1, 1, -1, -1, 1, -1, 1, 1]"
12a_0796,"[-1, -1, 1, 1, -1, 1, 1, 1, -1, 1, 1, 1, 1, 1]"
12a_0798,"[-1, 1, 1, 1, 1, 1, -1, -1, 1, 1, -1, 1, 1, 1]"
12a_0800,"[-1, -1, 1, 1, 1, -1, 1, 1, -1, 1, 1, 1, 1, 1]"
12a_0801,"[-1, 1, 1, 1, 1, 1, -1, -1, 1, 1, 1, 1, 1, 1]"
12a_0803,"[-1, -1, -1, 1, 1, 1, -1, 1, -1, 1, -1, 1, 1, 1, 1, 1]"
12a_0804,"[1, 1, -1, 1, 1, 1, -1, -1, 1, 1, -1, 1, 1, 1]"
12a_0805,"[-1, 1, -1, -1, -1, 1, -1, -1, -1, 1, -1, 1]"
12a_0806,"[-1, -1, -1, 1, -1, 1, -1, 1, -1, -1, 1, -1, 1, 1]"
12a_0807,"[-1, -1, -1, 1, -1, 1, -1, 1, -1, -1, -1, 1, 1, 1]"
12a_0808,"[-1, -1, 1, -1, 1, -1, -1, 1, -1, 1, -1, 1, -1, 1]"
12a_0809,"[-1, 1, 1, -1, 1, 1, 1, -1, -1, 1, 1, 1, 1, 1]"
12a_0810,"[-1, 1, -1, 1, 1, 1, 1, -1, -1, 1, 1, -1, 1, 1]"
12a_0812,"[-1, 1, 1, 1, -1, 1, 1, -1, -1, 1, 1, 1, -1, 1, 1, 1]"
12a_0814,"[-1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1]"
12a_0818,"[-1, 1, 1, 1, -1, -1, -1, 1, -1, -1, 1, -1, 1, 1]"
12a_0823,"[-1, 1, -1, 1, 1, 1, 1, -1, 1, 1, -1, 1, 1, 1]"
12a_0827,"[-1, -1, 1, -1, -1, -1, 1, 1, 1, 1, -1, 1, 1, -1]"
12a_0828,"[-1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, -1, 1, 1, 1, 1]"
12a_0841,"[-1, -1, 1, 1, 1, 1, 1, -1, -1, 1, 1, 1, -1, 1, 1, 1]"
12a_0845,"[-1, -1, -1, 1, -1, -1, -1, -1, 1, 1, -1, 1, 1, 1, 1, 1]"
12a_0847,"[-1, -1, 1, 1, -1, -1, 1, 1, 1, 1, 1, -1, 1, 1]"
12a_0852,"[-1, 1, 1, 1, 1, -1, -1, 1, -1, 1, -1, 1, 1, 1]"
12a_0853,"[-1, 1, -1, 1, 1, 1, -1, 1, -1, -1, 1, -1, -1, 1, 1, 1]"
12a_0855,"[1, -1, -1, 1, -1, -1, 1, 1, 1, -1, -1, 1, 1, 1]"
12a_0858,"[-1, -1, 1, 1, -1, -1, -1, 1, 1, -1, -1, 1, 1, -1]"
12a_0861,"[-1, -1, -1, -1, -1, 1, -1, 1, -1, -1, -1, 1, 1, 1]"
12a_0862,"[-1, -1, -1, 1, -1, -1, -1, 1, 1, -1, -1, 1, 1, -1, -1, 1]"
12a_0864,"[-1, 1, -1, -1, -1, 1, 1, -1, -1, 1, -1, 1]"
12a_0873,"[-1, 1, 1, 1, -1, 1, 1, -1, -1, -1, 1, 1, -1, -1, 1, 1]"
12a_0876,"[1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1]"
12a_0878,"[-1, 1, 1, -1, -1, -1, -1, -1, -1, 1, 1, 1]"
12a_0882,"[-1, -1, -1, -1, -1, -1, 1, 1, -1, 1, -1, 1, 1, 1]"
12a_0886,"[-1, 1, -1, -1, 1, -1, -1, -1, -1, 1, 1, -1, -1, 1]"
12a_0888,"[-1, 1, -1, 1, 1, -1, -1, -1, 1, 1, -1, 1, 1, 1]"
12a_0893,"[-1, -1, 1, 1, 1, -1, -1, 1, -1, -1, 1, 1, -1, 1]"
12a_0894,"[-1, 1, 1, -1, 1, -1, 1, 1, -1, -1, -1, 1, 1, 1]"
12a_0895,"[-1, 1, -1, 1, 1, -1, -1, -1, 1, 1, 1, 1, 1, 1]"
12a_0902,"[-1, -1, 1, 1, -1, -1, 1, 1, -1, 1, 1, 1, -1, -1, -1, -1, 1, 1]"
12a_0903,"[-1, 1, 1, 1, -1, 1, -1, 1, 1, -1, 1, 1, -1, 1, 1, 1]"
12a_0904,"[-1, 1, -1, 1, 1, -1, 1, 1, -1, 1, 1, -1, 1, 1]"
12a_0905,"[-1, 1, -1, 1, 1, -1, -1, 1, 1, 1, -1, -1, 1, -1, 1, 1]"
12a_0907,"[-1, 1, 1, -1, 1, 1, 1, 1, 1, -1, -1, 1, 1, 1]"
12a_0909,"[1, -1, 1, -1, 1, 1, 1, -1, -1, 1, 1, 1]"
12a_0912,"[-1, -1, -1, 1, 1, -1, 1, -1, 1, -1, 1, 1, 1, 1]"
12a_0913,"[-1, -1, 1, 1, 1, -1, -1, 1, 1, 1, -1, -1, -1, 1]"
12a_0914,"[-1, -1, -1, 1, -1, -1, 1, -1, -1, 1, -1, -1, 1, 1, 1, -1]"
12a_0916,"[-1, 1, -1, -1, 1, -1, -1, -1, -1, 1, 1, 1]"
12a_0919,"[-1, -1, 1, 1, 1, -1, -1, -1, -1, 1, -1, 1, -1, 1, 1, 1]"
12a_0923,"[-1, 1, 1, 1, 1, 1, -1, 1, 1, 1, -1, 1, 1, 1]"
12a_0924,"[-1, -1, 1, 1, 1, 1, -1, -1, 1, 1, 1, -1, 1, 1, 1, 1]"
12a_0927,"[-1, 1, -1, 1, 1, 1, 1, -1, -1, 1, -1, 1, 1, -1, -1, 1]"
12a_0928,"[-1, 1, 1, -1, -1, 1, -1, -1, 1, -1, -1, -1, 1, 1]"
12a_0930,"[-1, 1, 1, 1, 1, 1, -1, 1, 1, 1, -1, 1, 1, 1]"
12a_0931,"[-1, 1, -1, 1, 1, -1, 1, 1, 1, 1, -1, -1, 1, 1, 1, 1]"
12a_0936,"[-1, 1, -1, -1, 1, 1, -1, -1, 1, 1, -1, 1, 1, -1]"
12a_0939,"[1, -1, -1, 1, -1, -1, 1, 1, 1, 1, 1, 1, -1, -1, -1, 1, 1, 1]"
12a_0940,"[-1, -1, -1, 1, 1, -1, 1, -1, 1, 1, -1, 1, 1, 1, 1, 1]"
12a_0941,"[-1, -1, -1, 1, 1, 1, 1, -1, 1, 1, -1, 1, 1, 1]"
12a_0944,"[-1, -1, 1, 1, 1, 1, 1, -1, -1, -1, -1, 1, 1, 1]"
12a_0949,"[-1, 1, 1, 1, -1, 1, 1, 1, -1, -1, -1, 1, 1, 1]"
12a_0952,"[-1, 1, 1, 1, 1, -1, -1, 1, 1, 1, 1, 1, 1, 1]"
12a_0964,"[-1, -1, 1, 1, -1, 1, 1, -1, -1, -1, -1, 1, -1, 1]"
12a_0965,"[-1, 1, -1, 1, 1, -1, -1, -1, 1, 1, -1, -1, 1, 1]"
12a_0970,"[-1, 1, -1, 1, 1, -1, -1, -1, -1, 1, -1, -1, 1, 1]"
12a_0972,"[-1, 1, 1, -1, -1, 1, 1, -1, -1, -1, -1, 1, 1, 1]"
12a_0973,"[-1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, -1, 1, 1, 1, 1]"
12a_0974,"[1, -1, 1, 1, 1, 1, 1, -1, 1, -1, 1, 1, 1, -1, 1, 1, 1, 1]"
12a_0975,"[-1, -1, -1, 1, 1, -1, -1, 1, -1, -1, 1, -1, -1, 1, 1, 1]"
12a_0976,"[-1, -1, -1, 1, -1, -1, -1, -1, 1, -1, -1, -1, 1, 1, 1, 1]"
12a_0979,"[-1, -1, -1, -1, 1, -1, 1, 1, 1, -1, -1, 1, 1, 1]"
12a_0981,"[-1, 1, -1, -1, -1, -1, 1, -1, -1, 1, 1, 1]"
12a_0982,"[-1, -1, 1, -1, -1, -1, -1, 1, -1, 1, 1, 1, 1, 1]"
12a_0986,"[-1, 1, -1, -1, 1, 1, -1, -1, 1, -1, -1, 1, 1, 1]"
12a_0987,"[-1, 1, -1, -1, 1, -1, -1, -1, 1, -1, -1, -1, 1, 1]"
12a_0990,"[-1, -1, 1, -1, 1, -1, 1, 1, 1, -1, -1, -1, 1, 1]"
12a_0999,"[-1, 1, -1, -1, -1, -1, -1, 1, -1, 1, 1, 1]"
12a_1000,"[-1, -1, -1, -1, -1, 1, -1, 1, 1, 1, -1, 1, 1, 1]"
12a_1001,"[-1, 1, -1, -1, 1, 1, 1, -1, -1, 1, 1, -1, -1, 1, 1, 1]"
12a_1002,"[-1, -1, 1, -1, -1, -1, 1, 1, -1, 1, -1, 1]"
12a_1010,"[-1, 1, -1, 1, 1, -1, 1, -1, 1, 1, -1, 1, 1, -1, 1, 1]"
12a_1016,"[-1, 1, 1, -1, -1, -1, -1, 1, 1, 1, -1, 1, 1, -1]"
12a_1018,"[-1, -1, 1, 1, -1, -1, 1, -1, 1, 1, 1, -1, 1, 1]"
12a_1021,"[1, -1, 1, 1, -1, 1, 1, -1, 1, -1, 1, -1, 1, 1]"
12a_1022,"[-1, 1, 1, -1, -1, -1, 1, 1, 1, -1, 1, 1, 1, -1, 1, 1, 1, 1]"
12a_1025,"[-1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 1, -1, 1, 1]"
12a_1026,"[-1, -1, 1, -1, 1, 1, -1, -1, -1, 1, -1, 1, 1, -1]"
12a_1029,"[-1, -1, -1, -1, -1, 1, 1, -1, -1, 1, 1, 1, 1, 1]"
12a_1036,"[-1, -1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1]"
12a_1043,"[-1, -1, 1, 1, -1, -1, 1, 1, 1, -1, -1, 1, 1, 1]"
12a_1044,"[-1, -1, 1, 1, 1, -1, -1, 1, 1, 1, -1, 1, 1, 1]"
12a_1050,"[-1, -1, 1, 1, -1, -1, 1, 1, 1, 1, -1, -1, 1, 1]"
12a_1057,"[-1, 1, -1, -1, 1, 1, 1, -1, -1, 1, 1, -1, -1, -1, 1, 1, 1, 1]"
12a_1059,"[-1, 1, 1, 1, 1, 1, -1, -1, 1, 1, 1, 1, 1, 1]"
12a_1060,"[-1, -1, 1, 1, 1, 1, -1, 1, -1, 1, -1, 1, 1, 1]"
12a_1061,"[-1, 1, 1, 1, 1, -1, -1, 1, 1, -1, -1, 1, 1, 1]"
12a_1062,"[-1, -1, 1, 1, 1, 1, 1, -1, -1, 1, 1, 1, 1, 1]"
12a_1073,"[-1, -1, 1, 1, -1, 1, 1, 1, -1, 1, 1, 1, -1, 1, 1, 1]"
12a_1076,"[-1, -1, -1, 1, 1, -1, -1, -1, 1, 1, -1, 1, 1, 1]"
12a_1077,"[-1, -1, 1, -1, 1, 1, -1, -1, -1, -1, -1, 1, 1, -1]"
12a_1079,"[-1, 1, 1, -1, 1, 1, 1, -1, -1, 1, -1, 1, 1, 1]"
12a_1080,"[-1, 1, 1, -1, -1, -1, 1, 1, 1, 1, -1, 1, 1, 1]"
12a_1087,"[-1, -1, -1, 1, 1, 1, -1, -1, 1, -1, 1, -1, 1, 1]"
12a_1091,"[-1, 1, 1, -1, 1, 1, -1, -1, -1, 1, -1, 1, 1, 1]"
12a_1092,"[-1, 1, -1, 1, 1, -1, 1, -1, -1, -1, 1, 1, 1, -1, 1, 1]"
12a_1093,"[-1, -1, 1, 1, 1, -1, -1, 1, 1, 1, -1, -1, 1, 1]"
12a_1094,"[-1, 1, 1, -1, -1, 1, 1, 1, 1, -1, -1, -1, 1, 1, 1, 1]"
12a_1095,"[-1, -1, 1, 1, 1, -1, -1, 1, -1, -1, -1, 1, 1, 1]"
12a_1100,"[1, 1, -1, -1, 1, -1, -1, -1, 1, -1, -1, 1, 1, 1]"
12a_1101,"[-1, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, 1]"
12a_1103,"[-1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, -1, 1, 1, 1]"
12a_1111,"[-1, 1, 1, -1, 1, -1, 1, -1, -1, -1, -1, 1, 1, 1]"
12a_1115,"[-1, -1, -1, -1, -1, -1, -1, 1, -1, 1, -1, 1, 1, 1]"
12a_1117,"[-1, 1, 1, 1, 1, -1, -1, 1, 1, 1, -1, 1, 1, 1, 1, 1]"
12a_1120,"[-1, -1, -1, 1, -1, -1, -1, 1, 1, 1, -1, 1]"
12a_1122,"[1, -1, 1, 1, -1, -1, 1, 1, -1, 1, -1, -1, 1, 1]"
12a_1123,"[-1, -1, 1, -1, -1, -1, 1, 1, 1, -1, 1, -1, -1, 1, 1, 1]"
12a_1129,"[1, -1, -1, -1, -1, 1, 1, 1, -1, -1, 1, -1, 1, 1]"
12a_1133,"[-1, 1, 1, -1, -1, -1, -1, 1, -1, 1, 1, -1, 1, -1]"
12a_1136,"[-1, -1, 1, 1, 1, 1, -1, -1, 1, 1, -1, 1, 1, 1]"
12a_1137,"[-1, -1, -1, 1, 1, 1, 1, -1, -1, 1, -1, 1, 1, -1, 1, 1]"
12a_1142,"[-1, -1, 1, 1, -1, -1, -1, 1, -1, -1, 1, 1, 1, 1, 1, -1]"
12a_1144,"[-1, 1, -1, -1, -1, 1, 1, -1, -1, 1, -1, -1, 1, 1, -1, 1, 1, 1]"
12a_1146,"[-1, -1, -1, -1, 1, 1, 1, 1, -1, -1, 1, 1, 1, 1]"
12a_1147,"[-1, -1, 1, 1, 1, 1, -1, -1, 1, -1, 1, 1, 1, 1]"
12a_1151,"[-1, -1, -1, 1, 1, -1, 1, 1, -1, -1, -1, -1, 1, 1, 1, 1]"
12a_1154,"[-1, 1, 1, -1, 1, 1, -1, 1, -1, -1, 1, -1, -1, 1, 1, 1, 1, 1]"
12a_1155,"[-1, -1, 1, 1, -1, 1, 1, 1, -1, 1, 1, -1, 1, 1, 1, 1]"
12a_1157,"[-1, 1, 1, 1, 1, -1, -1, 1, 1, 1, 1, -1, 1, 1]"
12a_1160,"[1, -1, 1, -1, 1, -1, -1, -1, 1, 1, 1, 1, -1, -1, 1, 1, 1, 1]"
12a_1161,"[-1, -1, -1, 1, 1, 1, 1, -1, 1, -1, 1, -1, 1, 1, 1, 1]"
12a_1162,"[-1, -1, -1, 1, 1, 1, 1, -1, -1, 1, 1, 1, 1, 1]"
12a_1164,"[-1, 1, 1, 1, 1, -1, -1, 1, -1, 1, 1, 1, -1, 1]"
12a_1166,"[-1, -1, -1, -1, 1, 1, 1, -1, 1, -1, -1, 1, 1, 1, 1, 1]"
12a_1170,"[-1, -1, 1, -1, -1, -1, 1, 1, 1, -1, -1, 1, 1, 1]"
12a_1173,"[-1, 1, -1, -1, 1, 1, 1, -1, -1, 1, 1, 1, -1, -1, 1, 1, 1, 1]"
12a_1177,"[-1, -1, 1, -1, 1, -1, -1, -1, 1, 1, 1, -1, 1, 1]"
12a_1180,"[-1, 1, 1, 1, 1, -1, -1, 1, -1, 1, -1, -1, 1, 1]"
12a_1181,"[-1, 1, 1, 1, 1, -1, -1, 1, -1, 1, -1, 1, -1, 1]"
12a_1184,"[-1, 1, 1, 1, 1, 1, -1, 1, 1, -1, -1, 1, 1, 1]"
12a_1187,"[-1, -1, -1, -1, 1, -1, 1, -1, 1, -1, -1, 1, 1, 1]"
12a_1189,"[-1, -1, 1, 1, -1, 1, 1, -1, 1, 1, -1, -1, 1, 1, 1, 1]"
12a_1190,"[-1, -1, 1, -1, 1, -1, -1, 1, 1, 1, 1, -1, 1, 1]"
12a_1191,"[-1, 1, -1, -1, -1, -1, 1, -1, -1, 1, -1, 1]"
12a_1196,"[-1, 1, 1, -1, 1, -1, 1, -1, 1, -1, -1, 1, 1, 1]"
12a_1197,"[-1, -1, 1, 1, -1, 1, 1, 1, -1, -1, -1, 1, 1, 1]"
12a_1200,"[-1, -1, -1, -1, 1, 1, -1, 1, -1, 1, -1, 1, 1, 1]"
12a_1201,"[-1, 1, 1, 1, 1, -1, -1, 1, -1, -1, -1, 1, 1, 1]"
12a_1207,"[-1, 1, 1, -1, 1, 1, 1, 1, -1, -1, 1, 1, 1, 1]"
12a_1210,"[-1, -1, 1, -1, -1, 1, -1, -1, 1, -1, -1, 1]"
12a_1212,"[-1, 1, -1, 1, -1, 1, 1, -1, 1, -1, 1, 1]"
12a_1214,"[1, 1, -1, 1, 1, 1, 1, 1, -1, 1, 1, 1]"
12a_1215,"[1, -1, -1, 1, 1, -1, 1, 1, -1, 1, 1, 1]"
12a_1216,"[-1, -1, 1, -1, 1, 1, -1, 1, -1, -1, -1, 1, 1, 1]"
12a_1217,"[-1, -1, 1, 1, -1, -1, 1, -1, -1, 1, 1, -1, 1, 1]"
12a_1219,"[1, -1, -1, -1, -1, 1, -1, -1, 1, 1, -1, 1]"
12a_1221,"[1, -1, 1, -1, -1, 1, 1, -1, 1, 1, -1, 1]"
12a_1224,"[-1, -1, 1, -1, 1, 1, 1, 1, -1, -1, 1, 1, 1, 1]"
12a_1225,"[-1, 1, 1, 1, -1, 1, -1, 1, -1, 1, -1, -1]"
12a_1226,"[1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1, 1]"
12a_1237,"[-1, 1, -1, -1, -1, 1, 1, -1, 1, -1, -1, 1, 1, 1]"
12a_1239,"[-1, -1, 1, 1, 1, 1, -1, -1, 1, -1, -1, 1, 1, 1]"
12a_1247,"[-1, 1, -1, 1, -1, -1, 1, 1, 1, 1, 1, -1, 1, 1]"
12a_1248,"[-1, 1, -1, -1, 1, -1, 1, -1, 1, -1, -1, 1]"
12a_1252,"[-1, 1, -1, 1, 1, 1, -1, -1, 1, 1, -1, 1, 1, 1]"
12a_1253,"[-1, 1, -1, -1, -1, -1, 1, -1, 1, 1, -1, 1]"
12a_1255,"[-1, 1, 1, 1, 1, -1, 1, -1, 1, 1, -1, 1]"
12a_1260,"[-1, 1, 1, 1, -1, -1, 1, -1, 1, 1, -1, -1]"
12a_1261,"[-1, -1, 1, 1, 1, 1, -1, -1, 1, 1, -1, 1, 1, 1]"
12a_1262,"[-1, -1, 1, -1, -1, 1, 1, 1, -1, -1, -1, 1, 1, 1]"
12a_1265,"[-1, -1, -1, -1, 1, 1, 1, -1, -1, 1, 1, -1, 1, 1]"
12a_1266,"[-1, 1, 1, 1, 1, -1, -1, 1, 1, -1, 1, 1, -1, 1]"
12a_1270,"[-1, 1, -1, 1, 1, 1, 1, -1, 1, -1, -1, 1, 1, 1]"
12a_1272,"[-1, -1, 1, 1, 1, 1, -1, 1, -1, -1, -1, 1, 1, 1]"
12a_1276,"[-1, -1, -1, -1, 1, 1, 1, -1, -1, -1, 1, 1, 1, 1]"
12a_1282,"[-1, 1, 1, 1, -1, -1, -1, 1, -1, -1, 1, 1, -1, -1, 1, 1]"
12a_1283,"[-1, -1, -1, 1, 1, 1, -1, -1, -1, 1, 1, 1]"
12a_1284,"[-1, 1, -1, -1, -1, 1, 1, 1, -1, -1, -1, 1, 1, 1]"
12a_1285,"[-1, -1, -1, -1, 1, 1, 1, -1, -1, -1, 1, 1, 1, 1]"
12a_1286,"[-1, -1, -1, -1, 1, 1, -1, 1, -1, -1, -1, 1, 1, 1]"
12a_1288,"[-1, -1, 1, 1, 1, -1, -1, -1, 1, 1, 1, -1]"
12n_0001,"[-1, 1, 1, -1, -1, -1, 1, 1, -1, 1, 1, 1]"
12n_0004,"[-1, -1, 1, -1, -1, -1, 1, -1, 1, 1, 1, 1]"
12n_0005,"[-1, 1, -1, -1, -1, 1, -1, -1, 1, -1, -1, -1, -1, 1]"
12n_0006,"[-1, 1, -1, -1, 1, 1, -1, -1, 1, 1, 1, 1, 1, 1]"
12n_0007,"[-1, 1, 1, -1, -1, 1, 1, -1, -1, 1, -1, 1]"
12n_0010,"[-1, -1, 1, -1, -1, -1, 1, -1, -1, 1, 1, 1]"
12n_0015,"[-1, -1, 1, -1, -1, -1, -1, -1, 1, -1, 1, 1]"
12n_0016,"[-1, 1, 1, -1, 1, 1, -1, 1, 1, -1, 1, 1]"
12n_0022,"[-1, 1, 1, -1, -1, 1, -1, 1, -1, -1, 1, 1]"
12n_0023,"[-1, 1, -1, -1, -1, 1, 1, -1, -1, 1, -1, 1, 1, 1]"
12n_0027,"[-1, 1, 1, -1, -1, 1, 1, 1, -1, 1, -1, 1, -1, 1]"
12n_0028,"[-1, -1, -1, -1, 1, -1, -1, 1, 1, 1, -1, 1]"
12n_0030,"[-1, 1, 1, -1, -1, 1, 1, -1, 1, -1, -1, 1, -1, 1]"
12n_0031,"[-1, -1, 1, -1, -1, -1, 1, 1, -1, 1, 1, 1]"
12n_0033,"[-1, 1, 1, -1, -1, 1, -1, 1, -1, 1, 1, 1]"
12n_0034,"[-1, 1, -1, -1, 1, -1, 1, -1, 1, -1, 1, -1, -1, 1]"
12n_0035,"[-1, 1, -1, -1, -1, 1, -1, 1, -1, 1, 1, 1]"
12n_0039,"[-1, 1, -1, -1, -1, 1, -1, -1, -1, 1, 1, 1]"
12n_0040,"[-1, 1, 1, -1, -1, 1, 1, 1, -1, -1, 1, 1]"
12n_0043,"[-1, 1, 1, -1, -1, -1, 1, 1, -1, -1, 1, 1]"
12n_0044,"[-1, 1, -1, -1, -1, 1, 1, -1, -1, 1, 1, 1]"
12n_0049,"[-1, -1, 1, 1, 1, -1, 1, 1, -1, -1, -1, 1, 1, 1]"
12n_0050,"[-1, 1, 1, -1, -1, -1, 1, 1, 1, -1, 1, -1, 1, 1, 1, 1]"
12n_0051,"[-1, 1, -1, -1, -1, -1, 1, -1, -1, 1, -1, 1, -1, 1, 1, 1]"
12n_0052,"[-1, 1, -1, -1, -1, -1, -1, -1, 1, -1, 1, -1, 1, 1]"
12n_0053,"[-1, 1, -1, -1, -1, 1, 1, 1, -1, -1, 1, 1, 1, 1]"
12n_0055,"[-1, 1, 1, -1, 1, -1, -1, 1, 1, 1, 1, 1]"
12n_0056,"[-1, -1, -1, 1, -1, 1, -1, -1, 1, 1, 1, -1]"
12n_0057,"[-1, 1, -1, -1, -1, 1, -1, -1, 1, 1, 1, -1, -1, 1]"
12n_0058,"[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1]"
12n_0059,"[1, 1, 1, -1, 1, 1, -1, 1, 1, 1, 1, 1]"
12n_0060,"[-1, 1, -1, 1, -1, 1, 1, -1, 1, 1, 1, -1]"
12n_0061,"[-1, 1, 1, -1, -1, 1, 1, -1, 1, 1, 1, -1, -1, 1]"
12n_0062,"[-1, 1, 1, -1, -1, 1, -1, 1, -1, -1, 1, 1, 1, 1]"
12n_0063,"[-1, 1, -1, -1, -1, -1, 1, 1, -1, 1, -1, -1]"
12n_0064,"[-1, 1, -1, -1, 1, 1, 1, -1, -1, 1, 1, 1, 1, 1]"
12n_0066,"[1, 1, -1, -1, -1, 1, 1, -1, 1, -1, 1, 1]"
12n_0067,"[-1, -1, -1, -1, -1, -1, 1, -1, -1, 1, -1, -1]"
12n_0083,"[-1, 1, 1, -1, 1, 1, -1, -1, 1, 1, 1, 1, 1, 1]"
12n_0084,"[-1, -1, 1, 1, -1, 1, -1, 1, 1, 1, -1, -1, 1, 1]"
12n_0098,"[1, 1, -1, 1, -1, 1, 1, -1, 1, 1, 1, 1]"
12n_0099,"[1, 1, -1, 1, 1, -1, 1, -1, -1, 1, 1, 1]"
12n_0100,"[1, 1, 1, 1, 1, 1, 1, -1, 1, -1, -1, 1, 1, 1, 1, 1]"
12n_0101,"[1, 1, -1, -1, 1, -1, -1, -1, -1, 1, -1, 1, -1, 1, 1, 1]"
12n_0102,"[-1, 1, -1, 1, -1, 1, -1, 1, 1, 1, 1, -1, 1, 1, 1, 1]"
12n_0106,"[-1, -1, 1, -1, -1, -1, -1, 1, 1, 1, 1, 1, 1, 1]"
12n_0107,"[-1, 1, -1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1]"
12n_0108,"[-1, 1, 1, 1, 1, -1, -1, 1, 1, -1, 1, 1, 1, 1]"
12n_0109,"[-1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, 1]"
12n_0110,"[1, 1, 1, -1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1]"
12n_0125,"[-1, 1, 1, -1, 1, 1, -1, 1, 1, 1, 1, 1]"
12n_0126,"[-1, -1, 1, -1, -1, 1, 1, 1, 1, 1, 1, 1]"
12n_0139,"[1, 1, -1, 1, 1, 1, -1, -1, 1, -1, -1, 1, 1, 1]"
12n_0140,"[1, 1, -1, -1, 1, 1, -1, 1, 1, -1, 1, 1, 1, 1]"
12n_0141,"[-1, 1, -1, 1, 1, -1, -1, -1, 1, -1, -1, 1, 1, 1]"
12n_0144,"[-1, 1, -1, -1, -1, -1, 1, -1, -1, -1, 1, 1]"
12n_0147,"[-1, 1, -1, -1, 1, 1, 1, -1, 1, -1, -1, 1, 1, 1]"
12n_0150,"[1, 1, -1, 1, 1, 1, -1, 1, -1, 1, 1, 1]"
12n_0151,"[1, 1, -1, -1, 1, 1, -1, -1, 1, 1, 1, 1]"
12n_0152,"[-1, 1, -1, 1, -1, 1, -1, 1, -1, 1, 1, 1]"
12n_0156,"[-1, -1, 1, 1, -1, 1, 1, 1, -1, 1, 1, 1]"
12n_0157,"[-1, 1, 1, 1, 1, 1, 1, -1, 1, 1, -1, 1]"
12n_0158,"[-1, 1, -1, -1, -1, 1, -1, -1, 1, 1, -1, 1, 1, 1]"
12n_0169,"[1, 1, -1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1]"
12n_0170,"[1, 1, -1, -1, -1, 1, -1, -1, -1, 1, -1, 1, 1, 1]"
12n_0171,"[-1, 1, -1, 1, 1, 1, -1, 1, 1, -1, 1, 1, 1, 1]"
12n_0173,"[-1, 1, -1, 1, -1, 1, -1, -1, 1, 1, -1, 1, 1, 1]"
12n_0174,"[-1, 1, -1, 1, -1, 1, -1, -1, 1, -1, -1, 1, 1, 1]"
12n_0175,"[1, 1, -1, -1, 1, 1, -1, 1, 1, -1, 1, 1, 1, 1]"
12n_0176,"[1, 1, -1, 1, -1, 1, -1, 1, 1, -1, 1, 1, 1, 1]"
12n_0198,"[-1, -1, -1, 1, -1, -1, 1, -1, 1, 1, 1, 1]"
