name,gauss_notation
11n_91,"{-1, 2, -3, 1, -4, -5, 6, -7, 8, 3, -2, 4, -9, 10, 7, -6, 5, -8, -11, 9, -10, 11}"
11n_182,"{-1, 2, 3, -4, -5, 1, -6, 7, -8, 9, 4, -3, -10, 8, -11, 5, -2, 6, -7, 10, -9, 11}"
12a_0044,"{1, -2, 3, -1, 4, -5, 2, -3, 6, -7, 5, -4, 8, -9, 7, -6, 10, -11, 9, -8, 12, -10, 11, -12}"
12a_0055,"{1, -2, 3, -1, 4, -5, 2, -3, 6, -7, 5, -4, 8, -9, 10, -11, 12, -6, 7, -12, 11, -8, 9, -10}"
12a_0064,"{1, -2, 3, -1, 4, -5, 2, -3, 6, -7, 5, -4, 8, -9, 10, -8, 11, -12, 9, -10, 7, -6, 12, -11}"
12a_0099,"{1, -2, 3, -1, 4, -5, 2, -3, 6, -7, 8, -9, 10, -4, 5, -10, 11, -6, 12, -8, 9, -12, 7, -11}"
12a_0129,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -6, 7, -8, 9, -4, 5, -9, 10, -11, 12, -7, 8, -10, 11, -12}"
12a_0190,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -7, 8, -9, 10, -6, 11, -4, 12, -8, 9, -10, 7, -12, 5, -11}"
12a_0300,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, 8, -9, 7, -4, 10, -11, 12, -6, 5, -12, 11, -10, 9, -8}"
12a_0314,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, 8, -9, 5, -4, 10, -8, 11, -12, 7, -6, 12, -11, 9, -10}"
12a_0339,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -9, 10, -4, 11, -12, 5, -10, 9, -8, 7, -6, 12, -11}"
12a_0372,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, 8, -9, 10, -11, 12, -4, 7, -6, 5, -8, 11, -10, 9, -12}"
12a_0381,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -8, 9, -10, 7, -4, 5, -6, 11, -12, 10, -9, 12, -11}"
12a_0413,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, 8, -9, 5, -10, 11, -4, 9, -12, 7, -11, 10, -6, 12, -8}"
12a_0419,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -9, 7, -10, 11, -4, 9, -8, 12, -11, 5, -6, 10, -12}"
12a_0469,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, 8, -9, 10, -6, 7, -11, 12, -10, 5, -4, 9, -12, 11, -8}"
12a_0482,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -8, 9, -10, 11, -12, 7, -6, 5, -4, 12, -11, 10, -9}"
12a_0530,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 10, -3, 2, -4, 11, -8, 12, -6, 5, -10, 9, -12, 7, -11}"
12a_0566,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 10, -3, 2, -6, 11, -4, 5, -11, 12, -10, 9, -8, 7, -12}"
12a_0571,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 2, -3, 7, -10, 11, -4, 12, -6, 10, -8, 9, -11, 5, -12}"
12a_0592,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 10, -3, 2, -8, 7, -4, 11, -12, 5, -6, 9, -10, 12, -11}"
12a_0605,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 2, -3, 9, -10, 11, -4, 12, -8, 10, -11, 5, -6, 7, -12}"
12a_0613,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 2, -3, 10, -11, 12, -4, 9, -10, 11, -8, 7, -6, 5, -12}"
12a_0636,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 2, -3, 10, -11, 12, -6, 5, -4, 9, -8, 7, -12, 11, -10}"
12a_0652,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 10, -3, 2, -10, 11, -12, 9, -4, 7, -6, 5, -8, 12, -11}"
12a_0746,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 10, -11, 2, -3, 11, -4, 7, -12, 9, -10, 5, -6, 12, -8}"
12a_0800,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 10, -11, 12, -3, 2, -12, 11, -8, 9, -10, 7, -4, 5, -6}"
12a_0897,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -3, 9, -10, 11, -5, 12, -6, 2, -11, 10, -9, 4, -8, 7, -12}"
12a_0966,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -3, 4, -9, 10, -8, 11, -12, 2, -5, 9, -10, 7, -11, 12, -6}"
12a_0976,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -3, 2, -6, 9, -10, 11, -8, 7, -12, 10, -5, 4, -11, 12, -9}"
12a_1035,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 2, -3, 4, -5, 10, -11, 7, -6, 12, -10, 9, -8, 11, -12}"
12a_1081,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 10, -3, 4, -8, 7, -11, 12, -5, 2, -10, 9, -6, 11, -12}"
12a_1097,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 4, -3, 10, -6, 11, -12, 7, -10, 2, -5, 9, -8, 12, -11}"
12a_1099,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 10, -3, 4, -11, 12, -6, 7, -8, 2, -5, 11, -10, 9, -12}"
12a_1108,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 10, -3, 4, -11, 12, -10, 9, -8, 2, -5, 11, -12, 7, -6}"
12a_1168,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 4, -5, 10, -11, 12, -6, 2, -3, 7, -8, 9, -10, 11, -12}"
12a_1190,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 4, -10, 2, -6, 7, -11, 12, -3, 10, -5, 9, -12, 11, -8}"
12a_1241,"{1, -2, 3, -4, 5, -6, 7, -1, 8, -3, 9, -10, 11, -12, 6, -5, 4, -8, 2, -9, 12, -11, 10, -7}"
12a_1250,"{1, -2, 3, -4, 5, -6, 7, -1, 2, -8, 9, -3, 10, -5, 6, -11, 12, -7, 8, -9, 4, -10, 11, -12}"
12n_0039,"{1, -2, 3, -1, 4, 5, -6, -3, 2, -4, 7, -8, 9, -10, -5, 6, 11, -7, 12, -9, 10, -12, 8, -11}"
12n_0065,"{1, -2, 3, -1, 4, 5, -6, -3, 2, -4, -7, 8, -9, 10, -5, 6, -11, 12, -10, 9, -8, 7, -12, 11}"
12n_0098,"{1, -2, 3, -1, -4, 5, 2, -3, -6, 7, -8, 4, -5, 9, -10, 6, -11, 8, -12, 10, -9, 12, -7, 11}"
12n_0105,"{1, -2, 3, -1, 4, -5, 2, -3, -6, 7, 5, -4, -8, 9, -10, 11, -7, 6, -12, 8, -9, 10, -11, 12}"
12n_0125,"{1, -2, 3, -1, -4, 5, 2, -3, -6, 7, -8, 4, -5, 9, -7, 10, -11, 6, -9, 8, -12, 11, -10, 12}"
12n_0158,"{1, -2, 3, -1, 4, -5, 2, -3, -6, 7, -8, 9, -10, -4, 5, 6, -11, 8, -7, 11, -12, 10, -9, 12}"
12n_0204,"{1, -2, 3, -1, 4, -5, 2, -3, -6, 7, -8, 9, 5, -4, 10, 11, -7, 6, 12, -10, -9, 8, -11, -12}"
12n_0231,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -6, -7, 8, -9, -4, 5, 10, -11, 7, -12, 9, -10, 11, -8, 12}"
12n_0232,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -6, -7, 8, -9, -4, 5, 10, -8, 11, -12, 7, -10, 9, -11, 12}"
12n_0238,"{1, -2, 3, -1, 4, -5, 2, -3, -6, 7, -8, 9, -10, 11, 5, -4, -12, 6, -7, 8, -11, 10, -9, 12}"
12n_0347,"{1, -2, 3, -1, -4, 5, -6, 7, 2, -3, -8, 9, -7, 4, -5, 6, -10, 11, -12, 8, -9, 12, -11, 10}"
12n_0351,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, 9, -10, -4, 5, -6, 11, -8, -12, 10, -9, 12, 7, -11}"
12n_0362,"{1, -2, 3, -1, 4, -5, 6, 7, -8, -3, 2, -9, 10, -4, 11, -6, 12, -10, 9, 8, -7, -12, 5, -11}"
12n_0428,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, 8, -9, 7, -4, -10, 11, 9, -8, -12, 10, 5, -6, -11, 12}"
12n_0441,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, 8, -6, -9, 10, -11, -4, 12, -8, 7, 9, -10, 11, 5, -12}"
12n_0493,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, 8, -9, -10, 11, -12, -4, 7, -8, 9, -6, 5, 12, -11, 10}"
12n_0527,"{1, -2, 3, -1, 4, 5, -6, 7, -8, -3, 2, 9, -7, 10, -11, 8, -9, -4, 12, 11, -10, 6, -5, -12}"
12n_0578,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 2, -3, -10, 11, -12, -4, 9, -6, 7, -8, 5, 10, -11, 12}"
12n_0700,"{1, -2, 3, -4, 5, -1, 6, -3, 7, -8, 9, -10, 4, 11, -12, -5, 10, -7, 8, -9, 2, -6, -11, 12}"
12n_0781,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -3, 4, -9, 10, -8, 2, -5, -11, 12, 9, -10, 7, -6, -12, 11}"
12n_0791,"{1, -2, 3, -4, 5, -1, 6, -7, 2, -3, -8, 9, 7, -6, 10, -11, 4, -5, 12, -10, -9, 8, 11, -12}"
12n_0808,"{1, 2, -3, 4, -5, -1, 6, -7, 8, 3, -2, -6, 9, -10, 11, -8, 7, -9, 12, 5, -4, -11, 10, -12}"
12n_0877,"{1, -2, -3, 4, 5, -1, 6, -7, 8, -5, 2, -9, 10, -11, -4, 3, 12, -10, 7, -6, 9, -12, 11, -8}"
