name,braid_notation
12n_0040,"{-1,2,-1,2,3,-4,-4,3,-4,2,2,3}"
12n_0048,"{-1,2,-1,2,-3,4,5,-2,-2,-3,-4,5,4}"
12n_0059,"{1,2,2,3,-4,1,1,2,2,2,3,-4}"
12n_0068,"{1,2,2,-3,4,1,1,2,2,-3,2,4}"
12n_0074,"{1,1,1,2,2,-1,2,3,2,2,1,3,3}"
12n_0082,"{-1,2,-1,-2,-3,-3,4,-2,4,-2,3,3,4,-3}"
12n_0083,"{-1,2,2,3,1,3,4,1,-2,-2,-3,2,4,4}"
12n_0084,"{-1,2,-3,-3,2,2,1,1,2,-3,-2,1,-2}"
12n_0087,"{1,2,2,-3,1,-3,-4,1,2,2,3,-2,-4,-4}"
12n_0088,"{1,1,2,2,3,3,-2,-2,1,1,2,-3,2,2,1}"
12n_0090,"{-1,-2,-2,-1,-1,-1,2,3,-2,-2,-1,3,3}"
12n_0096,"{1,-2,1,2,3,3,4,2,4,2,3,3,4,-3}"
12n_0102,"{1,-2,-2,1,1,2,-3,4,-3,2,2,3,4,4,3,-4}"
12n_0110,"{1,2,2,3,4,-3,1,4,3,1,2,2,3,-2}"
12n_0111,"{1,2,2,-3,-4,3,1,-4,-3,1,2,2,-3,-2}"
12n_0112,"{1,2,2,-3,4,1,1,-2,-3,2,2,2,-3,4}"
12n_0118,"{1,2,2,-3,-4,3,1,-4,-3,1,-2,-2,-3,-2}"
12n_0124,"{-1,2,-1,2,-3,-3,-2,-2,3,4,4,-3,-3,4}"
12n_0129,"{-1,2,-1,2,2,-1,3,-2,-2,-4,3,-4}"
12n_0132,"{1,2,2,3,-4,1,1,2,2,-3,-3,-2,-4,-4}"
12n_0133,"{-1,2,2,1,1,2,2,3,3,-2,1,2,2,2,-3}"
12n_0135,"{-1,-1,-2,-2,-1,-1,2,3,-2,-2,-1,3,3}"
12n_0161,"{1,-2,-2,1,1,2,-3,4,2,-3,2,4}"
12n_0176,"{1,2,2,1,1,-2,3,-2,3,4,-3,2,-3,4}"
12n_0201,"{1,-2,-3,1,2,3,3,-4,2,2,3,3,3,-4}"
12n_0205,"{1,-2,-2,1,1,2,3,-4,3,-2,3,3,-4,3}"
12n_0220,"{-1,2,3,-1,3,3,4,2,3,3,3,4}"
12n_0226,"{1,-2,-2,1,1,2,3,-4,3,3,-2,3,-4,3}"
12n_0240,"{1,1,1,-2,-2,3,3,2,2,2,1,-2,3}"
12n_0260,"{1,-2,-3,-4,2,2,2,-3,-4,-3,-2,3,-1,4,-1,-2}"
12n_0265,"{-1,2,-3,-4,-1,3,3,3,-4,-2,3,-2,3,3}"
12n_0266,"{1,-2,-2,-3,1,-3,1,2,-3,4,2,-3,4,3}"
12n_0267,"{1,2,2,3,1,3,1,-2,3,-4,-2,3,-4,-3}"
12n_0270,"{-1,2,-1,2,3,-4,-3,-3,-2,-2,3,-4,-3,-3}"
12n_0281,"{-1,2,-1,2,-3,-4,2,-4,3,3,2,-4,3,-4}"
12n_0282,"{-1,2,-3,-4,-1,-2,3,-2,3,-4,-3,2}"
12n_0288,"{1,-2,1,2,3,3,-4,2,-4,2,-3,-3,4,-3}"
12n_0289,"{1,-2,1,2,3,3,4,2,4,2,3,3,-4,3}"
12n_0293,"{-1,2,3,1,3,2,-1,2,3,1,2,-1,2}"
12n_0300,"{-1,2,-3,4,-1,-2,4,-2,-2,-3,2,4}"
12n_0306,"{1,-2,1,2,-3,-3,2,2,3,3,3,4,-3,4}"
12n_0307,"{-1,2,2,-3,-4,3,1,-4,-3,1,-2,-2,-3,2}"
12n_0308,"{1,-2,1,2,3,3,2,2,3,3,3,4,-3,4}"
12n_0310,"{1,-2,1,2,3,3,2,2,-3,-3,-3,-4,3,-4}"
12n_0312,"{-1,2,-3,4,-1,-3,4,2,-3,2,3,3}"
12n_0329,"{-1,-2,-2,-3,-1,-1,2,-1,-2,-2,-3,-3,2}"
12n_0334,"{1,-2,-2,-1,-1,-2,3,-2,3,4,-3,2,-3,4}"
12n_0344,"{-1,-1,-1,-2,-2,-2,-2,-1,-1,2,2,2}"
12n_0352,"{-1,2,3,-4,-1,3,-4,-2,3,-2,3,3}"
12n_0360,"{-1,2,-3,4,-1,2,3,-4,3,-2,3,4}"
12n_0373,"{1,2,2,3,-1,3,2,2,1,1,-2,-3,1}"
12n_0376,"{1,-2,1,2,3,3,-2,-2,3,3,-2,-2,3}"
12n_0379,"{-1,2,-1,-2,3,-2,-2,-3,1,-3,-2,1,-2}"
12n_0393,"{-1,-2,-3,-3,-4,-2,3,1,1,-2,3,-4,3,-2}"
12n_0395,"{1,-2,3,-4,-2,3,-1,-1,-2,-2,-3,-3,2,-4}"
12n_0397,"{-1,2,3,-4,-1,-2,-4,3,-2,3,3,-4}"
12n_0398,"{-1,2,3,-4,-1,-2,-4,3,-2,-3,-3,-4}"
12n_0416,"{1,-2,-2,-3,1,1,2,2,3,1,3,-2,1}"
12n_0417,"{-1,2,2,1,1,2,2,2,1,1,2,2}"
12n_0438,"{1,-2,3,3,2,2,2,-1,2,-3,-1,-2,1}"
12n_0446,"{1,-2,3,4,1,-2,4,-3,4,-3,4,4}"
12n_0449,"{-1,2,3,-4,-1,3,-2,3,-4,3,-2,3}"
12n_0451,"{-1,2,-3,-1,2,-3,-2,3,-2,-3,2,-3,-2}"
12n_0459,"{1,-2,3,4,1,1,-2,3,-2,4,3,4}"
12n_0460,"{-1,2,3,-4,-1,3,-4,-2,3,2,-4,-3}"
12n_0463,"{-1,2,-3,-4,-1,2,3,-4,-3,2,-3,4}"
12n_0475,"{1,2,3,3,-2,-2,-2,-2,-2,3,2,1,-2}"
12n_0489,"{-1,2,2,-3,1,-3,1,2,-3,4,2,-3,4,3}"
12n_0490,"{1,-2,-3,-3,-2,1,1,2,-3,-4,3,-4,2,3}"
12n_0497,"{1,-2,-3,2,-3,-2,4,1,1,-2,-3,2,-3,4}"
12n_0501,"{-1,2,-3,-2,3,-2,-3,1,-3,-4,3,1,2,-4}"
12n_0503,"{-1,2,3,2,3,2,3,1,3,4,-3,1,2,4}"
12n_0509,"{-1,2,3,-1,3,-4,2,3,2,-4,2,3}"
12n_0514,"{1,-2,-3,-3,-2,-2,-2,-1,2,3,-1,-2,1}"
12n_0518,"{-1,2,2,3,1,3,2,2,2,3,1,2,2}"
12n_0519,"{-1,2,-1,-2,3,-2,3,2,-3,2,-3,-4,3,-4}"
12n_0524,"{-1,2,3,-1,-2,3,4,-5,3,3,2,-3,4,3,-5}"
12n_0533,"{1,-2,1,2,3,3,-2,-2,3,-2,-2,3,3}"
12n_0540,"{-1,2,3,3,-2,1,-2,-3,-1,2,-1,2,2}"
12n_0543,"{1,-2,-3,-3,-2,1,-2,3,-1,-1,-1,-2,1}"
12n_0544,"{-1,2,2,-3,1,-3,1,-2,1,-2,3,2,2}"
12n_0546,"{-1,-1,-1,2,3,3,-2,1,-2,-3,-1,2,-1}"
12n_0551,"{-1,2,3,-1,3,-4,3,2,3,-4,3,3,2,4}"
12n_0558,"{1,-2,1,2,3,4,4,3,2,2,-3,4,-3,-3,-3,-4}"
12n_0560,"{1,-2,3,3,-2,-2,1,1,-2,-3,-2,1,-2}"
12n_0562,"{-1,2,3,-1,3,-2,3,-4,-3,-3,2,2,3,-4}"
12n_0566,"{1,-2,3,-4,-2,3,4,-3,-2,3,-1,4,-1,-2}"
12n_0572,"{-1,2,-3,-1,-3,-2,3,-2,-2,1,-2,1,-2}"
12n_0583,"{-1,2,-3,4,-1,-3,4,4,3,3,4,-2,3,-2}"
12n_0584,"{1,-2,1,2,-3,4,-2,4,3,3,-2,-4,-3,4}"
12n_0591,"{1,2,3,3,2,2,1,1,2,3,2,1,-2}"
12n_0592,"{-1,2,-3,-1,-3,-3,-3,-3,-2,3,-2,3,3}"
12n_0595,"{-1,2,-1,-2,-3,4,-2,4,-3,2,-3,4,-2,-3}"
12n_0600,"{1,-2,3,1,3,2,2,3,4,-3,4,2,3,2}"
12n_0625,"{1,-2,1,2,-3,4,-2,4,-3,-2,-3,4,-2,-3}"
12n_0628,"{-1,2,3,-1,-2,3,-2,-4,3,-2,3,-4}"
12n_0632,"{-1,2,-3,-1,2,-3,2,-4,-3,2,-3,-4}"
12n_0639,"{1,2,3,3,-2,1,1,1,-2,-3,1,2,1}"
12n_0643,"{-1,2,3,3,2,1,1,-2,3,4,-3,4,-2,3}"
12n_0644,"{1,2,2,2,3,1,3,1,2,-3,2,1,-2}"
12n_0649,"{1,-2,3,3,2,2,1,1,2,-3,-2,1,-2}"
12n_0651,"{-1,2,-3,4,-1,2,3,3,3,2,4,-3,-2,4}"
12n_0668,"{1,-2,3,1,3,2,2,2,1,-3,-2,1,-2}"
12n_0684,"{-1,2,-1,2,-1,-1,-1,2,-1,-2,-2,-2}"
12n_0689,"{1,2,2,2,3,1,3,1,1,2,-3,2,1}"
12n_0691,"{1,2,3,3,2,1,1,1,2,-3,2,2,1}"
12n_0692,"{1,2,3,3,2,2,1,1,1,2,-3,2,1}"
12n_0694,"{1,2,2,3,1,1,2,2,3,3,2,1,-2}"
12n_0697,"{1,2,2,-3,1,-3,1,2,-3,4,2,-3,4,3}"
12n_0701,"{1,-2,-3,-4,3,-4,-3,2,-3,-1,4,-3,-1,-2}"
12n_0706,"{1,2,-3,-4,1,2,-3,1,2,-4,-3,-4}"
12n_0708,"{1,-2,-2,-2,1,-2,1,2,-1,2,2,2}"
12n_0712,"{1,-2,3,3,-2,1,-2,-2,-2,-3,-2,1,-2}"
12n_0713,"{-1,-1,-1,2,-3,-3,2,-1,2,3,2,-1,2}"
12n_0726,"{-1,2,-3,2,3,-2,3,1,3,4,-3,1,2,4}"
12n_0727,"{-1,2,3,4,-1,2,2,-3,4,-2,-2,3,-2,3}"
12n_0740,"{1,-2,3,-1,3,2,-1,2,-3,-1,-2,1,-2}"
12n_0742,"{1,1,-2,-2,-1,-1,-2,3,-2,1,-2,-3,-3}"
12n_0746,"{-1,2,-1,-2,-3,-4,2,-4,-3,2,-3,4,2,-3}"
12n_0749,"{1,2,2,1,1,2,2,1,1,-2,-2,-2}"
12n_0750,"{1,-2,-2,1,1,2,2,1,1,2,2,2}"
12n_0753,"{-1,2,1,1,2,-3,2,-1,2,2,3,3,2}"
12n_0754,"{1,-2,1,2,3,-2,3,-2,-2,-2,3,-2,3}"
12n_0755,"{1,-2,1,2,3,-2,3,2,2,-3,2,-4,3,-4}"
12n_0785,"{1,-2,-3,-3,-2,-1,-1,-2,3,4,-3,4,-2,3}"
12n_0790,"{-1,2,-3,2,-3,-2,3,-1,2,-3,-1,2,2}"
12n_0798,"{1,-2,-3,2,-3,-2,4,-1,-1,2,-3,2,-3,4}"
12n_0803,"{1,-2,3,1,-2,3,3,-2,3,3,-2,3,2}"
12n_0806,"{1,1,2,2,1,1,-2,-3,2,-1,2,3,3,2,2}"
12n_0811,"{-1,2,1,-2,3,-2,1,3,2,-3,2,3,3}"
12n_0815,"{-1,2,-3,-2,3,1,1,2,-3,2,-1,2,-3}"
12n_0817,"{-1,2,3,-1,3,2,-3,-3,-3,-3,2,2,3}"
12n_0818,"{-1,2,-1,-2,3,-4,2,2,3,-4,-3,2,2,3}"
12n_0820,"{1,-2,-2,-1,-1,2,-1,-1,-2,-2,-2,-2}"
12n_0821,"{1,2,2,-1,-1,2,1,1,-2,-2,-2,-2}"
12n_0823,"{-1,2,-1,-2,3,-2,-2,-3,-3,-3,-2,-2,3}"
12n_0827,"{1,-2,1,2,3,-2,3,3,-2,3,-2,-2,3}"
12n_0829,"{1,-2,-2,-1,-1,2,2,2,-1,-1,-2,-2}"
12n_0832,"{1,-2,1,2,-3,-3,-2,-2,3,-2,-2,-3,-3}"
12n_0840,"{-1,-2,3,-4,-1,3,-2,-1,3,-2,-4,3}"
12n_0843,"{1,-2,3,-4,1,3,2,-3,2,3,-4,3,2,-4}"
12n_0849,"{-1,2,3,3,2,1,1,1,2,-3,2,-1,2}"
12n_0867,"{-1,-1,2,-1,-1,-2,3,-2,1,-2,-3,-3,-2}"
12n_0871,"{1,2,-1,2,-3,4,2,3,1,3,2,-3,4,-3}"
12n_0880,"{1,-2,-3,1,-3,2,-1,2,3,1,-2,1,-2}"
