Name,Color List
11a_214,"[[2, 2, 2, 1, 3, 2, 2, 2, 2, 3, 1, 3, 1, 2, 2, 2]]"
11a_216,"[[2, 1, 3, 2, 3, 2, 1, 3, 3, 1, 2, 2]]"
11a_219,"[[1, 3, 3, 2, 2, 2, 1, 3, 1, 3, 1, 2, 2, 2, 2, 1]]"
11a_223,"[[3, 1, 1, 1, 1, 2, 3, 1, 1, 1, 2, 3]]"
11a_230,"[[3, 2, 1, 1, 2, 3, 2, 1, 1, 3, 3, 1, 2, 3]]"
11a_231,"[[2, 1, 3, 2, 2, 1, 3, 1, 2, 2, 3, 2], [3, 1, 1, 1, 1, 1, 2, 3, 1, 1, 2, 3], [1, 1, 3, 2, 2, 1, 1, 3, 2, 2, 1, 1], [3, 2, 3, 1, 1, 2, 1, 1, 1, 1, 1, 3]]"
11a_232,"[[2, 2, 3, 1, 2, 2, 2, 3, 1, 2, 2, 2]]"
11a_236,"[[2, 1, 3, 1, 2, 3, 1, 3, 2, 3, 1, 1, 2, 2]]"
11a_237,"[[2, 2, 2, 2, 3, 1, 2, 3, 1, 2, 2, 2, 2, 2, 1, 2]]"
11a_239,"[[2, 2, 1, 1, 3, 2, 2, 3, 3, 1, 2, 2]]"
11a_243,"[[3, 1, 2, 3, 3, 2, 1, 2, 3, 3, 3, 3, 1, 2]]"
11a_244,"[[3, 3, 1, 2, 2, 3, 3, 3, 3, 1, 2, 2, 2, 3]]"
11a_245,"[[2, 3, 1, 3, 3, 1, 2, 1, 2, 3, 3, 1, 2, 2]]"
11a_248,"[[3, 3, 3, 1, 3, 3, 3, 2, 1, 2, 2, 3]]"
11a_249,"[[2, 1, 2, 2, 3, 1, 3, 3, 2, 1, 2, 3], [3, 1, 3, 2, 3, 3, 1, 2, 3, 1, 1, 2], [1, 1, 1, 3, 2, 3, 3, 1, 1, 1, 2, 1], [3, 2, 3, 2, 2, 1, 3, 1, 3, 2, 1, 1]]"
11a_258,"[[3, 1, 3, 3, 2, 3, 1, 2, 3, 3, 1, 2]]"
11a_260,"[[2, 3, 1, 1, 3, 2, 2, 1, 2, 3, 1, 2]]"
11a_261,"[[1, 2, 3, 2, 3, 1, 1, 3, 1, 1, 2, 1]]"
11a_263,"[[3, 1, 2, 1, 1, 3, 3, 2, 1, 1, 1, 2, 3, 3], [2, 3, 1, 3, 2, 2, 2, 2, 2, 1, 3, 1, 2, 2], [1, 3, 2, 3, 2, 1, 1, 3, 2, 1, 3, 2, 1, 1], [1, 1, 1, 1, 3, 1, 1, 2, 3, 2, 1, 1, 1, 1]]"
11a_264,"[[2, 1, 3, 1, 3, 2, 3, 2, 1, 2, 2, 2]]"
11a_271,"[[3, 2, 1, 2, 2, 2, 1, 3, 2, 2, 1, 3, 1, 2]]"
11a_273,"[[3, 1, 1, 3, 1, 3, 2, 1, 2, 3, 2, 1, 2, 2]]"
11a_274,"[[2, 1, 2, 3, 1, 3, 3, 2, 3, 1, 2, 2]]"
11a_275,"[[2, 1, 2, 1, 3, 1, 3, 1, 3, 2, 2, 3, 1, 2]]"
11a_277,"[[2, 3, 3, 3, 1, 2, 1, 3, 1, 2, 3, 2], [3, 1, 3, 1, 2, 3, 3, 2, 1, 1, 2, 3], [1, 3, 2, 3, 2, 1, 3, 1, 1, 2, 1, 1], [3, 3, 2, 3, 3, 3, 1, 1, 2, 1, 1, 3]]"
11a_278,"[[2, 2, 2, 3, 3, 1, 3, 3, 2, 2, 1, 2]]"
11a_280,"[[1, 3, 3, 2, 3, 3, 2, 1, 3, 3, 2, 1, 3, 3, 3, 1, 2, 1]]"
11a_283,"[[3, 2, 1, 3, 2, 1, 3, 2, 3, 1, 1, 1, 1, 2]]"
11a_286,"[[2, 2, 1, 3, 1, 3, 2, 3, 2, 1, 2, 2]]"
11a_290,"[[3, 1, 1, 3, 1, 2, 3, 2, 3, 2, 1, 3, 1, 2]]"
11a_291,"[[2, 3, 1, 2, 3, 1, 1, 1, 1, 1, 1, 2, 3, 2], [3, 3, 3, 1, 3, 3, 2, 1, 2, 1, 3, 1, 2, 3], [1, 2, 3, 2, 2, 3, 2, 1, 2, 1, 3, 2, 1, 1], [3, 2, 1, 1, 2, 1, 3, 2, 3, 2, 1, 1, 1, 3]]"
11a_292,"[[3, 3, 2, 2, 2, 2, 2, 2, 1, 3, 3, 1, 1, 2, 2, 2]]"
11a_293,"[[2, 1, 3, 3, 3, 2, 1, 3, 1, 2, 3, 2], [3, 3, 3, 1, 3, 3, 3, 2, 1, 1, 2, 3], [1, 3, 2, 3, 2, 1, 3, 1, 1, 2, 1, 1], [3, 1, 2, 3, 2, 3, 1, 1, 2, 1, 1, 3]]"
11a_294,"[[2, 2, 2, 3, 1, 3, 1, 1, 3, 2, 2, 2, 1, 2]]"
11a_296,"[[1, 3, 3, 1, 1, 1, 2, 1, 3, 2, 1, 3, 1, 1, 2, 1]]"
11a_300,"[[1, 2, 3, 2, 3, 1, 3, 1, 1, 1, 2, 1]]"
11a_304,"[[3, 1, 1, 3, 1, 2, 1, 2, 3, 1, 2, 3, 1, 2]]"
11a_305,"[[3, 3, 2, 3, 1, 1, 3, 1, 2, 1, 2, 3]]"
11a_306,"[[1, 2, 3, 2, 3, 1, 3, 1, 1, 1, 2, 1]]"
11a_309,"[[2, 1, 3, 3, 2, 1, 3, 2, 3, 3, 1, 2]]"
11a_314,"[[2, 3, 1, 3, 3, 3, 1, 2, 1, 2, 3, 2], [3, 1, 3, 2, 3, 1, 2, 2, 1, 1, 2, 3], [1, 3, 3, 1, 2, 3, 2, 3, 1, 2, 1, 1], [3, 3, 1, 1, 2, 3, 3, 2, 2, 1, 1, 3]]"
11a_318,"[[3, 1, 2, 1, 1, 2, 1, 3, 1, 1, 3, 1, 2, 3]]"
11a_324,"[[1, 3, 2, 3, 2, 2, 1, 3, 1, 2, 2, 1, 3, 1, 2, 1]]"
11a_332,"[[3, 2, 2, 3, 1, 2, 1, 3, 1, 2, 3, 3], [1, 3, 2, 3, 3, 1, 2, 3, 1, 1, 2, 1], [3, 1, 3, 2, 3, 2, 2, 2, 1, 2, 1, 3], [3, 3, 2, 2, 1, 1, 3, 2, 2, 1, 1, 3]]"
11a_335,"[[3, 2, 1, 1, 1, 3, 2, 1, 3, 2, 1, 1, 2, 3]]"
11a_338,"[[3, 3, 3, 1, 2, 3, 3, 3, 3, 3, 1, 2]]"
11a_340,"[[3, 1, 2, 1, 1, 1, 1, 2, 3, 1, 1, 1, 2, 3]]"
11a_344,"[[2, 3, 1, 3, 1, 2, 1, 3, 1, 2, 3, 1, 2, 2]]"
11a_346,"[[3, 1, 1, 3, 2, 1, 1, 1, 1, 1, 2, 3]]"
11a_347,"[[3, 3, 2, 2, 2, 1, 3, 3, 2, 3, 1, 2, 2, 2]]"
11a_351,"[[3, 3, 1, 1, 2, 2, 3, 1, 1, 1, 2, 3]]"
