Name,Dihedral Linking Numbers
11a_196,"[[[-5/7, -54/7, 30/7, 30/7], [-54/7, 23/7, 30/7, -12/7], [30/7, 30/7, -19/7, -12/7], [30/7, -12/7, -12/7, 23/7]], [[-5/7, -54/7, 30/7, 30/7], [-54/7, 23/7, 30/7, -12/7], [30/7, 30/7, -19/7, -12/7], [30/7, -12/7, -12/7, 23/7]], [[-5/7, -54/7, 30/7, 30/7], [-54/7, 23/7, 30/7, -12/7], [30/7, 30/7, -19/7, -12/7], [30/7, -12/7, -12/7, 23/7]], [[2/7, 2/7, 30/7, -26/7], [2/7, -5/7, 2/7, 16/7], [30/7, 2/7, 9/7, -12/7], [-26/7, 16/7, -12/7, 23/7]], [[-5/7, -54/7, 30/7, 30/7], [-54/7, 23/7, 30/7, -12/7], [30/7, 30/7, -19/7, -12/7], [30/7, -12/7, -12/7, 23/7]], [[1045/203, -390/203, -1258/203, 1430/203], [-390/203, -5/203, 520/203, 86/203], [-1258/203, 520/203, 1339/203, -824/203], [1430/203, 86/203, -824/203, 429/203]], [[16/7, -26/7, 2/7, 30/7], [-26/7, 23/7, 16/7, -12/7], [2/7, 16/7, -5/7, 2/7], [30/7, -12/7, 2/7, 9/7]], [[9/7, -26/7, 30/7, 2/7], [-26/7, 9/7, 16/7, 2/7], [30/7, 16/7, -5/7, -12/7], [2/7, 2/7, -12/7, 23/7]], [[16/7, -26/7, 2/7, 30/7], [-26/7, 23/7, 16/7, -12/7], [2/7, 16/7, -5/7, 2/7], [30/7, -12/7, 2/7, 9/7]], [[9/7, -26/7, 30/7, 2/7], [-26/7, 9/7, 16/7, 2/7], [30/7, 16/7, -5/7, -12/7], [2/7, 2/7, -12/7, 23/7]], [[2/7, 2/7, 30/7, -26/7], [2/7, -5/7, 2/7, 16/7], [30/7, 2/7, 9/7, -12/7], [-26/7, 16/7, -12/7, 23/7]], [[9/7, -26/7, 30/7, 2/7], [-26/7, 9/7, 16/7, 2/7], [30/7, 16/7, -5/7, -12/7], [2/7, 2/7, -12/7, 23/7]], [[-5/7, -54/7, 30/7, 30/7], [-54/7, 23/7, 30/7, -12/7], [30/7, 30/7, -19/7, -12/7], [30/7, -12/7, -12/7, 23/7]], [[16/7, -26/7, 2/7, 30/7], [-26/7, 23/7, 16/7, -12/7], [2/7, 16/7, -5/7, 2/7], [30/7, -12/7, 2/7, 9/7]], [[1045/203, 1430/203, -390/203, -1258/203], [1430/203, 429/203, 86/203, -824/203], [-390/203, 86/203, -5/203, 520/203], [-1258/203, -824/203, 520/203, 1339/203]], [[9/7, -26/7, 30/7, 2/7], [-26/7, 9/7, 16/7, 2/7], [30/7, 16/7, -5/7, -12/7], [2/7, 2/7, -12/7, 23/7]], [[16/7, -26/7, 2/7, 30/7], [-26/7, 23/7, 16/7, -12/7], [2/7, 16/7, -5/7, 2/7], [30/7, -12/7, 2/7, 9/7]], [[2/7, 2/7, 30/7, -26/7], [2/7, -5/7, 2/7, 16/7], [30/7, 2/7, 9/7, -12/7], [-26/7, 16/7, -12/7, 23/7]], [[16/7, -26/7, 2/7, 30/7], [-26/7, 23/7, 16/7, -12/7], [2/7, 16/7, -5/7, 2/7], [30/7, -12/7, 2/7, 9/7]], [[16/7, -26/7, 2/7, 30/7], [-26/7, 23/7, 16/7, -12/7], [2/7, 16/7, -5/7, 2/7], [30/7, -12/7, 2/7, 9/7]], [[-5/7, -54/7, 30/7, 30/7], [-54/7, 23/7, 30/7, -12/7], [30/7, 30/7, -19/7, -12/7], [30/7, -12/7, -12/7, 23/7]], [[9/7, -26/7, 30/7, 2/7], [-26/7, 9/7, 16/7, 2/7], [30/7, 16/7, -5/7, -12/7], [2/7, 2/7, -12/7, 23/7]], [[9/7, -26/7, 30/7, 2/7], [-26/7, 9/7, 16/7, 2/7], [30/7, 16/7, -5/7, -12/7], [2/7, 2/7, -12/7, 23/7]], [[1045/203, -1258/203, 1430/203, -390/203], [-1258/203, 1339/203, -824/203, 520/203], [1430/203, -824/203, 429/203, 86/203], [-390/203, 520/203, 86/203, -5/203]]]"
11a_203,"[[[5, -2, -6, 2], [-2, 4, -2, -4], [-6, -2, 2, 0], [2, -4, 0, 0]], [[5, -2, -6, 2], [-2, 4, -2, -4], [-6, -2, 2, 0], [2, -4, 0, 0]], [[5, -2, -6, 2], [-2, 4, -2, -4], [-6, -2, 2, 0], [2, -4, 0, 0]]]"
11a_205,"[[[-26, 18, 6, -10], [18, -18, -2, 12], [6, -2, -4, 4], [-10, 12, 4, -10]], [[-26, 18, 6, -10], [18, -18, -2, 12], [6, -2, -4, 4], [-10, 12, 4, -10]], [[-26, 18, 6, -10], [18, -18, -2, 12], [6, -2, -4, 4], [-10, 12, 4, -10]]]"
11a_208,"[[[26, -22, -2, 14], [-22, 21, 6, -12], [-2, 6, 3, -4], [14, -12, -4, 13]], [[26, -22, -2, 14], [-22, 21, 6, -12], [-2, 6, 3, -4], [14, -12, -4, 13]], [[26, -22, -2, 14], [-22, 21, 6, -12], [-2, 6, 3, -4], [14, -12, -4, 13]]]"
11a_215,"[[[1843/83, -330/83, -1574/83, 858/83], [-330/83, 93/83, 264/83, -358/83], [-1574/83, 264/83, 1309/83, -952/83], [858/83, -358/83, -952/83, 715/83]], [[1843/83, 858/83, -330/83, -1574/83], [858/83, 715/83, -358/83, -952/83], [-330/83, -358/83, 93/83, 264/83], [-1574/83, -952/83, 264/83, 1309/83]], [[1843/83, -1574/83, 858/83, -330/83], [-1574/83, 1309/83, -952/83, 264/83], [858/83, -952/83, 715/83, -358/83], [-330/83, 264/83, -358/83, 93/83]]]"
11a_216,"[[[47/13, 54/13, -90/13, 6/13], [54/13, 20/13, -42/13, -18/13], [-90/13, -42/13, 44/13, 30/13], [6/13, -18/13, 30/13, -28/13]], [[47/13, 54/13, -90/13, 6/13], [54/13, 20/13, -42/13, -18/13], [-90/13, -42/13, 44/13, 30/13], [6/13, -18/13, 30/13, -28/13]], [[47/13, 54/13, -90/13, 6/13], [54/13, 20/13, -42/13, -18/13], [-90/13, -42/13, 44/13, 30/13], [6/13, -18/13, 30/13, -28/13]]]"
11a_228,"[[[617/197, -938/197, 250/197, 478/197], [-938/197, 532/197, -230/197, 364/197], [250/197, -230/197, 646/197, -344/197], [478/197, 364/197, -344/197, -62/197]], [[617/197, 478/197, -938/197, 250/197], [478/197, -62/197, 364/197, -344/197], [-938/197, 364/197, 532/197, -230/197], [250/197, -344/197, -230/197, 646/197]], [[617/197, 250/197, 478/197, -938/197], [250/197, 646/197, -344/197, -230/197], [478/197, -344/197, -62/197, 364/197], [-938/197, -230/197, 364/197, 532/197]]]"
11a_244,"[[[-15, -14, 14, 2], [-14, -6, 8, 0], [14, 8, -14, -6], [2, 0, -6, 0]], [[-15, -14, 14, 2], [-14, -6, 8, 0], [14, 8, -14, -6], [2, 0, -6, 0]], [[-15, -14, 14, 2], [-14, -6, 8, 0], [14, 8, -14, -6], [2, 0, -6, 0]]]"
11a_251,"[[[4, -10, 18, -10], [-10, -2, 4, 4], [18, 4, -2, -10], [-10, 4, -10, 12]], [[4, -10, 18, -10], [-10, -2, 4, 4], [18, 4, -2, -10], [-10, 4, -10, 12]], [[4, -10, 18, -10], [-10, -2, 4, 4], [18, 4, -2, -10], [-10, 4, -10, 12]]]"
11a_253,"[[[4, -10, 18, -10], [-10, -2, 4, 4], [18, 4, -2, -10], [-10, 4, -10, 12]], [[4, -10, 18, -10], [-10, -2, 4, 4], [18, 4, -2, -10], [-10, 4, -10, 12]], [[4, -10, 18, -10], [-10, -2, 4, 4], [18, 4, -2, -10], [-10, 4, -10, 12]]]"
11a_256,"[[[54/13, 46/13, 10/13, -70/13], [46/13, 5/13, -30/13, 28/13], [10/13, -30/13, 63/13, -12/13], [-70/13, 28/13, -12/13, 45/13]], [[54/13, 46/13, 10/13, -70/13], [46/13, 5/13, -30/13, 28/13], [10/13, -30/13, 63/13, -12/13], [-70/13, 28/13, -12/13, 45/13]], [[54/13, 46/13, 10/13, -70/13], [46/13, 5/13, -30/13, 28/13], [10/13, -30/13, 63/13, -12/13], [-70/13, 28/13, -12/13, 45/13]]]"
11a_276,"[[[54/13, -58/13, 34/13, -42/13], [-58/13, 44/13, -50/13, -4/13], [34/13, -50/13, 6/13, -12/13], [-42/13, -4/13, -12/13, -2/13]], [[54/13, -42/13, -58/13, 34/13], [-42/13, -2/13, -4/13, -12/13], [-58/13, -4/13, 44/13, -50/13], [34/13, -12/13, -50/13, 6/13]], [[54/13, 34/13, -42/13, -58/13], [34/13, 6/13, -12/13, -50/13], [-42/13, -12/13, -2/13, -4/13], [-58/13, -50/13, -4/13, 44/13]]]"
11a_279,"[[[144/71, 14/71, 146/71, -90/71], [14/71, -44/71, 28/71, 80/71], [146/71, 28/71, 8/71, -38/71], [-90/71, 80/71, -38/71, 74/71]], [[144/71, 14/71, 146/71, -90/71], [14/71, -44/71, 28/71, 80/71], [146/71, 28/71, 8/71, -38/71], [-90/71, 80/71, -38/71, 74/71]], [[144/71, 14/71, 146/71, -90/71], [14/71, -44/71, 28/71, 80/71], [146/71, 28/71, 8/71, -38/71], [-90/71, 80/71, -38/71, 74/71]]]"
11a_280,"[[[528/13, -102/13, 326/13, -462/13], [-102/13, 20/13, -68/13, 112/13], [326/13, -68/13, 200/13, -282/13], [-462/13, 112/13, -282/13, 414/13]], [[528/13, -102/13, 326/13, -462/13], [-102/13, 20/13, -68/13, 112/13], [326/13, -68/13, 200/13, -282/13], [-462/13, 112/13, -282/13, 414/13]], [[528/13, -102/13, 326/13, -462/13], [-102/13, 20/13, -68/13, 112/13], [326/13, -68/13, 200/13, -282/13], [-462/13, 112/13, -282/13, 414/13]]]"
11a_283,"[[[123/13, 30/13, -54/13, -18/13], [30/13, 72/13, -36/13, -12/13], [-54/13, -36/13, 96/13, 6/13], [-18/13, -12/13, 6/13, 54/13]], [[123/13, 30/13, -54/13, -18/13], [30/13, 72/13, -36/13, -12/13], [-54/13, -36/13, 96/13, 6/13], [-18/13, -12/13, 6/13, 54/13]], [[123/13, 30/13, -54/13, -18/13], [30/13, 72/13, -36/13, -12/13], [-54/13, -36/13, 96/13, 6/13], [-18/13, -12/13, 6/13, 54/13]]]"
11a_285,"[[[-680/29, 662/29, -466/29, 202/29], [662/29, -602/29, 432/29, -132/29], [-466/29, 432/29, -268/29, 98/29], [202/29, -132/29, 98/29, -38/29]], [[-680/29, 202/29, 662/29, -466/29], [202/29, -38/29, -132/29, 98/29], [662/29, -132/29, -602/29, 432/29], [-466/29, 98/29, 432/29, -268/29]], [[-680/29, -466/29, 202/29, 662/29], [-466/29, -268/29, 98/29, 432/29], [202/29, 98/29, -38/29, -132/29], [662/29, 432/29, -132/29, -602/29]]]"
11a_286,"[[[359/83, -102/83, 78/83, -114/83], [-102/83, 81/83, -18/83, -12/83], [78/83, -18/83, 87/83, -108/83], [-114/83, -12/83, -108/83, 177/83]], [[359/83, -102/83, 78/83, -114/83], [-102/83, 81/83, -18/83, -12/83], [78/83, -18/83, 87/83, -108/83], [-114/83, -12/83, -108/83, 177/83]], [[359/83, -102/83, 78/83, -114/83], [-102/83, 81/83, -18/83, -12/83], [78/83, -18/83, 87/83, -108/83], [-114/83, -12/83, -108/83, 177/83]]]"
11a_297,"[[[78/29, 6/29, 186/29, -202/29], [6/29, -33/29, -8/29, 96/29], [186/29, -8/29, 71/29, -98/29], [-202/29, 96/29, -98/29, 161/29]], [[78/29, 6/29, 186/29, -202/29], [6/29, -33/29, -8/29, 96/29], [186/29, -8/29, 71/29, -98/29], [-202/29, 96/29, -98/29, 161/29]], [[78/29, 6/29, 186/29, -202/29], [6/29, -33/29, -8/29, 96/29], [186/29, -8/29, 71/29, -98/29], [-202/29, 96/29, -98/29, 161/29]]]"
11a_302,"[[[18, 2, -14, 6], [2, 12, -4, -6], [-14, -4, 10, 4], [6, -6, 4, 2]], [[18, 2, -14, 6], [2, 12, -4, -6], [-14, -4, 10, 4], [6, -6, 4, 2]], [[18, 2, -14, 6], [2, 12, -4, -6], [-14, -4, 10, 4], [6, -6, 4, 2]]]"
11a_306,"[[[-30, 22, 6, -10], [22, -20, -2, 14], [6, -2, -4, 6], [-10, 14, 6, -12]], [[-30, 22, 6, -10], [22, -20, -2, 14], [6, -2, -4, 6], [-10, 14, 6, -12]], [[-30, 22, 6, -10], [22, -20, -2, 14], [6, -2, -4, 6], [-10, 14, 6, -12]]]"
11a_312,"[[[97/13, -54/13, -70/13, 82/13], [-54/13, 122/13, 6/13, -62/13], [-70/13, 6/13, 54/13, 14/13], [82/13, -62/13, 14/13, 46/13]], [[97/13, -54/13, -70/13, 82/13], [-54/13, 122/13, 6/13, -62/13], [-70/13, 6/13, 54/13, 14/13], [82/13, -62/13, 14/13, 46/13]], [[97/13, -54/13, -70/13, 82/13], [-54/13, 122/13, 6/13, -62/13], [-70/13, 6/13, 54/13, 14/13], [82/13, -62/13, 14/13, 46/13]]]"
11a_313,"[[[131/71, -2/71, -290/71, 262/71], [-2/71, 374/71, -14/71, -146/71], [-290/71, -14/71, 242/71, 130/71], [262/71, -146/71, 130/71, 98/71]], [[131/71, -2/71, -290/71, 262/71], [-2/71, 374/71, -14/71, -146/71], [-290/71, -14/71, 242/71, 130/71], [262/71, -146/71, 130/71, 98/71]], [[131/71, -2/71, -290/71, 262/71], [-2/71, 374/71, -14/71, -146/71], [-290/71, -14/71, 242/71, 130/71], [262/71, -146/71, 130/71, 98/71]]]"
11a_319,"[[[-54/13, 6/13, -62/13, 18/13], [6/13, -18/13, -22/13, -28/13], [-62/13, -22/13, -24/13, 12/13], [18/13, -28/13, 12/13, -58/13]], [[-54/13, 6/13, -62/13, 18/13], [6/13, -18/13, -22/13, -28/13], [-62/13, -22/13, -24/13, 12/13], [18/13, -28/13, 12/13, -58/13]], [[-54/13, 6/13, -62/13, 18/13], [6/13, -18/13, -22/13, -28/13], [-62/13, -22/13, -24/13, 12/13], [18/13, -28/13, 12/13, -58/13]]]"
11a_332,"[[[-30/13, -94/13, 38/13, 58/13], [-94/13, 27/13, 48/13, -28/13], [38/13, 48/13, -49/13, -18/13], [58/13, -28/13, -18/13, 17/13]], [[-30/13, -94/13, 38/13, 58/13], [-94/13, 27/13, 48/13, -28/13], [38/13, 48/13, -49/13, -18/13], [58/13, -28/13, -18/13, 17/13]], [[-30/13, -94/13, 38/13, 58/13], [-94/13, 27/13, 48/13, -28/13], [38/13, 48/13, -49/13, -18/13], [58/13, -28/13, -18/13, 17/13]]]"
11a_334,"[[[9, -6, -2, -2], [-6, 4, -2, -4], [-2, -2, 2, -4], [-2, -4, -4, 4]], [[9, -6, -2, -2], [-6, 4, -2, -4], [-2, -2, 2, -4], [-2, -4, -4, 4]], [[9, -6, -2, -2], [-6, 4, -2, -4], [-2, -2, 2, -4], [-2, -4, -4, 4]]]"
11a_345,"[[[11/13, 42/13, -86/13, 6/13], [42/13, 2/13, -40/13, -22/13], [-86/13, -40/13, 20/13, 24/13], [6/13, -22/13, 24/13, -44/13]], [[11/13, 42/13, -86/13, 6/13], [42/13, 2/13, -40/13, -22/13], [-86/13, -40/13, 20/13, 24/13], [6/13, -22/13, 24/13, -44/13]], [[11/13, 42/13, -86/13, 6/13], [42/13, 2/13, -40/13, -22/13], [-86/13, -40/13, 20/13, 24/13], [6/13, -22/13, 24/13, -44/13]]]"
11a_354,"[[[-7, 2, -2, -2], [2, -4, -2, 0], [-2, -2, -2, 0], [-2, 0, 0, -4]], [[-7, 2, -2, -2], [2, -4, -2, 0], [-2, -2, -2, 0], [-2, 0, 0, -4]], [[-7, 2, -2, -2], [2, -4, -2, 0], [-2, -2, -2, 0], [-2, 0, 0, -4]]]"
11a_357,"[[[-22, 18, 2, -14], [18, -18, -6, 10], [2, -6, -2, 2], [-14, 10, 2, -10]], [[-22, 18, 2, -14], [18, -18, -6, 10], [2, -6, -2, 2], [-14, 10, 2, -10]], [[-22, 18, 2, -14], [18, -18, -6, 10], [2, -6, -2, 2], [-14, 10, 2, -10]]]"
11a_363,"[[[1, -10, -2, 6], [-10, 4, 2, -6], [-2, 2, -4, -2], [6, -6, -2, 0]], [[1, -10, -2, 6], [-10, 4, 2, -6], [-2, 2, -4, -2], [6, -6, -2, 0]], [[1, -10, -2, 6], [-10, 4, 2, -6], [-2, 2, -4, -2], [6, -6, -2, 0]]]"
11n_4,"[[[27, -26, -6, 18], [-26, 23, 6, -16], [-6, 6, 1, -4], [18, -16, -4, 11]], [[27, -26, -6, 18], [-26, 23, 6, -16], [-6, 6, 1, -4], [18, -16, -4, 11]], [[27, -26, -6, 18], [-26, 23, 6, -16], [-6, 6, 1, -4], [18, -16, -4, 11]]]"
11n_15,"[[[9, -6, 2, -2], [-6, 4, 0, -2], [2, 0, 2, -4], [-2, -2, -4, 6]], [[9, -6, 2, -2], [-6, 4, 0, -2], [2, 0, 2, -4], [-2, -2, -4, 6]], [[9, -6, 2, -2], [-6, 4, 0, -2], [2, 0, 2, -4], [-2, -2, -4, 6]]]"
11n_21,"[[[-12, 2, -6, 10], [2, -1, 2, -2], [-6, 2, -5, 6], [10, -2, 6, -9]], [[-12, 2, -6, 10], [2, -1, 2, -2], [-6, 2, -5, 6], [10, -2, 6, -9]], [[-12, 2, -6, 10], [2, -1, 2, -2], [-6, 2, -5, 6], [10, -2, 6, -9]]]"
11n_28,"[[[-22, 6, -14, 18], [6, -2, 2, -4], [-14, 2, -8, 12], [18, -4, 12, -18]], [[-22, 6, -14, 18], [6, -2, 2, -4], [-14, 2, -8, 12], [18, -4, 12, -18]], [[-22, 6, -14, 18], [6, -2, 2, -4], [-14, 2, -8, 12], [18, -4, 12, -18]]]"
11n_56,"[[[-13, 6, -10, 10], [6, -1, 0, -2], [-10, 0, -3, 8], [10, -2, 8, -11]], [[-13, 6, -10, 10], [6, -1, 0, -2], [-10, 0, -3, 8], [10, -2, 8, -11]], [[-13, 6, -10, 10], [6, -1, 0, -2], [-10, 0, -3, 8], [10, -2, 8, -11]]]"
11n_57,"[[[5, -6, -2, 2], [-6, 4, 0, -4], [-2, 0, 0, -2], [2, -4, -2, 2]], [[5, -6, -2, 2], [-6, 4, 0, -4], [-2, 0, 0, -2], [2, -4, -2, 2]], [[5, -6, -2, 2], [-6, 4, 0, -4], [-2, 0, 0, -2], [2, -4, -2, 2]]]"
11n_58,"[[[-26, 6, -14, 22], [6, -2, 4, -4], [-14, 4, -10, 14], [22, -4, 14, -20]], [[-26, 6, -14, 22], [6, -2, 4, -4], [-14, 4, -10, 14], [22, -4, 14, -20]], [[-26, 6, -14, 22], [6, -2, 4, -4], [-14, 4, -10, 14], [22, -4, 14, -20]]]"
11n_64,"[[[1, 2, -2, -2], [2, 0, -2, 0], [-2, -2, 2, 0], [-2, 0, 0, 0]], [[1, 2, -2, -2], [2, 0, -2, 0], [-2, -2, 2, 0], [-2, 0, 0, 0]], [[1, 2, -2, -2], [2, 0, -2, 0], [-2, -2, 2, 0], [-2, 0, 0, 0]]]"
11n_68,"[[[1, -2, -2, 2], [-2, 2, 0, -2], [-2, 0, 0, 0], [2, -2, 0, 0]], [[1, -2, -2, 2], [-2, 2, 0, -2], [-2, 0, 0, 0], [2, -2, 0, 0]], [[1, -2, -2, 2], [-2, 2, 0, -2], [-2, 0, 0, 0], [2, -2, 0, 0]]]"
11n_71,"[[[-1, -2, -2, 2], [-2, 1, 0, -2], [-2, 0, -1, 0], [2, -2, 0, -1]], [[-1, -2, -2, 2], [-2, 1, 0, -2], [-2, 0, -1, 0], [2, -2, 0, -1]], [[-1, -2, -2, 2], [-2, 1, 0, -2], [-2, 0, -1, 0], [2, -2, 0, -1]]]"
11n_75,"[[[1, 2, 2, -2], [2, 0, 0, 2], [2, 0, 2, 0], [-2, 2, 0, 2]], [[1, 2, 2, -2], [2, 0, 0, 2], [2, 0, 2, 0], [-2, 2, 0, 2]], [[1, 2, 2, -2], [2, 0, 0, 2], [2, 0, 2, 0], [-2, 2, 0, 2]]]"
11n_83,"[[[-5, -2, 2, 2], [-2, -1, 2, 0], [2, 2, -3, 0], [2, 0, 0, -1]], [[-5, -2, 2, 2], [-2, -1, 2, 0], [2, 2, -3, 0], [2, 0, 0, -1]], [[-5, -2, 2, 2], [-2, -1, 2, 0], [2, 2, -3, 0], [2, 0, 0, -1]]]"
11n_84,"[[[1, -6, 2, 6], [-6, 4, 4, -2], [2, 4, -2, 0], [6, -2, 0, 2]], [[1, -6, 2, 6], [-6, 4, 4, -2], [2, 4, -2, 0], [6, -2, 0, 2]], [[1, -6, 2, 6], [-6, 4, 4, -2], [2, 4, -2, 0], [6, -2, 0, 2]]]"
11n_96,"[[[66/13, -42/13, -34/13, 30/13], [-42/13, 61/13, -2/13, -38/13], [-34/13, -2/13, 25/13, -6/13], [30/13, -38/13, -6/13, 29/13]], [[66/13, -42/13, -34/13, 30/13], [-42/13, 61/13, -2/13, -38/13], [-34/13, -2/13, 25/13, -6/13], [30/13, -38/13, -6/13, 29/13]], [[66/13, -42/13, -34/13, 30/13], [-42/13, 61/13, -2/13, -38/13], [-34/13, -2/13, 25/13, -6/13], [30/13, -38/13, -6/13, 29/13]]]"
11n_107,"[[[-9, -2, -10, 14], [-2, 3, 2, -6], [-10, 2, -5, 6], [14, -6, 6, -9]], [[-9, -2, -10, 14], [-2, 3, 2, -6], [-10, 2, -5, 6], [14, -6, 6, -9]], [[-9, -2, -10, 14], [-2, 3, 2, -6], [-10, 2, -5, 6], [14, -6, 6, -9]]]"
11n_111,"[[[84/29, 10/29, 2/29, -54/29], [10/29, -14/29, -26/29, 6/29], [2/29, -26/29, 18/29, -22/29], [-54/29, 6/29, -22/29, 14/29]], [[84/29, 10/29, 2/29, -54/29], [10/29, -14/29, -26/29, 6/29], [2/29, -26/29, 18/29, -22/29], [-54/29, 6/29, -22/29, 14/29]], [[84/29, 10/29, 2/29, -54/29], [10/29, -14/29, -26/29, 6/29], [2/29, -26/29, 18/29, -22/29], [-54/29, 6/29, -22/29, 14/29]]]"
11n_113,"[[[-23, 22, 6, -14], [22, -17, -4, 14], [6, -4, 1, 4], [-14, 14, 4, -7]], [[-23, 22, 6, -14], [22, -17, -4, 14], [6, -4, 1, 4], [-14, 14, 4, -7]], [[-23, 22, 6, -14], [22, -17, -4, 14], [6, -4, 1, 4], [-14, 14, 4, -7]]]"
11n_115,"[[[-446/13, 58/13, 402/13, -250/13], [58/13, -9/13, -96/13, 76/13], [402/13, -96/13, -335/13, 230/13], [-250/13, 76/13, 230/13, -181/13]], [[-446/13, -250/13, 58/13, 402/13], [-250/13, -181/13, 76/13, 230/13], [58/13, 76/13, -9/13, -96/13], [402/13, 230/13, -96/13, -335/13]], [[-446/13, 402/13, -250/13, 58/13], [402/13, -335/13, 230/13, -96/13], [-250/13, 230/13, -181/13, 76/13], [58/13, -96/13, 76/13, -9/13]]]"
11n_117,"[[[-60/41, -174/41, 202/41, 2/41], [-174/41, -70/41, 102/41, 14/41], [202/41, 102/41, -158/41, -86/41], [2/41, 14/41, -86/41, 30/41]], [[-60/41, -174/41, 202/41, 2/41], [-174/41, -70/41, 102/41, 14/41], [202/41, 102/41, -158/41, -86/41], [2/41, 14/41, -86/41, 30/41]], [[-60/41, -174/41, 202/41, 2/41], [-174/41, -70/41, 102/41, 14/41], [202/41, 102/41, -158/41, -86/41], [2/41, 14/41, -86/41, 30/41]]]"
11n_118,"[[[28/13, -6/13, -42/13, -18/13], [-6/13, 18/13, -30/13, -24/13], [-42/13, -30/13, 24/13, -12/13], [-18/13, -24/13, -12/13, 6/13]], [[28/13, -6/13, -42/13, -18/13], [-6/13, 18/13, -30/13, -24/13], [-42/13, -30/13, 24/13, -12/13], [-18/13, -24/13, -12/13, 6/13]], [[28/13, -6/13, -42/13, -18/13], [-6/13, 18/13, -30/13, -24/13], [-42/13, -30/13, 24/13, -12/13], [-18/13, -24/13, -12/13, 6/13]]]"
11n_125,"[[[-168/43, -70/43, 210/43, -142/43], [-70/43, 64/43, -106/43, 34/43], [210/43, -106/43, -112/43, 70/43], [-142/43, 34/43, 70/43, -76/43]], [[-168/43, -142/43, -70/43, 210/43], [-142/43, -76/43, 34/43, 70/43], [-70/43, 34/43, 64/43, -106/43], [210/43, 70/43, -106/43, -112/43]], [[-168/43, 210/43, -142/43, -70/43], [210/43, -112/43, 70/43, -106/43], [-142/43, 70/43, -76/43, 34/43], [-70/43, -106/43, 34/43, 64/43]]]"
11n_136,"[[[-13, 10, -2, -6], [10, -10, -4, 4], [-2, -4, -2, 2], [-6, 4, 2, -8]], [[-13, 10, -2, -6], [10, -10, -4, 4], [-2, -4, -2, 2], [-6, 4, 2, -8]], [[-13, 10, -2, -6], [10, -10, -4, 4], [-2, -4, -2, 2], [-6, 4, 2, -8]]]"
11n_141,"[[[5, -10, 2, 6], [-10, 6, 4, -4], [2, 4, -2, -2], [6, -4, -2, 4]], [[5, -10, 2, 6], [-10, 6, 4, -4], [2, 4, -2, -2], [6, -4, -2, 4]], [[5, -10, 2, 6], [-10, 6, 4, -4], [2, 4, -2, -2], [6, -4, -2, 4]]]"
11n_146,"[[[125/43, -102/43, -30/43, -38/43], [-102/43, 65/43, -34/43, -66/43], [-30/43, -34/43, 33/43, -70/43], [-38/43, -66/43, -70/43, 69/43]], [[125/43, -102/43, -30/43, -38/43], [-102/43, 65/43, -34/43, -66/43], [-30/43, -34/43, 33/43, -70/43], [-38/43, -66/43, -70/43, 69/43]], [[125/43, -102/43, -30/43, -38/43], [-102/43, 65/43, -34/43, -66/43], [-30/43, -34/43, 33/43, -70/43], [-38/43, -66/43, -70/43, 69/43]]]"
11n_156,"[[[165/29, 30/29, 6/29, -162/29], [30/29, 45/29, -78/29, 18/29], [6/29, -78/29, 141/29, -66/29], [-162/29, 18/29, -66/29, 129/29]], [[165/29, 30/29, 6/29, -162/29], [30/29, 45/29, -78/29, 18/29], [6/29, -78/29, 141/29, -66/29], [-162/29, 18/29, -66/29, 129/29]], [[165/29, 30/29, 6/29, -162/29], [30/29, 45/29, -78/29, 18/29], [6/29, -78/29, 141/29, -66/29], [-162/29, 18/29, -66/29, 129/29]]]"
11n_161,"[[[-211/43, 30/43, -70/43, 38/43], [30/43, -119/43, 34/43, -16/43], [-70/43, 34/43, -65/43, -20/43], [38/43, -16/43, -20/43, -69/43]], [[-211/43, 38/43, 30/43, -70/43], [38/43, -69/43, -16/43, -20/43], [30/43, -16/43, -119/43, 34/43], [-70/43, -20/43, 34/43, -65/43]], [[-211/43, -70/43, 38/43, 30/43], [-70/43, -65/43, -20/43, 34/43], [38/43, -20/43, -69/43, -16/43], [30/43, 34/43, -16/43, -119/43]]]"
11n_163,"[[[-61/13, -10/13, -38/13, 46/13], [-10/13, -1/13, 4/13, -24/13], [-38/13, 4/13, -29/13, 18/13], [46/13, -24/13, 18/13, -43/13]], [[-61/13, -10/13, -38/13, 46/13], [-10/13, -1/13, 4/13, -24/13], [-38/13, 4/13, -29/13, 18/13], [46/13, -24/13, 18/13, -43/13]], [[-61/13, -10/13, -38/13, 46/13], [-10/13, -1/13, 4/13, -24/13], [-38/13, 4/13, -29/13, 18/13], [46/13, -24/13, 18/13, -43/13]]]"
11n_167,"[[[-3, -4, 4, 0], [-4, -1, 2, 0], [4, 2, -3, -2], [0, 0, -2, 1]], [[-3, -4, 4, 0], [-4, -1, 2, 0], [4, 2, -3, -2], [0, 0, -2, 1]], [[-3, -4, 4, 0], [-4, -1, 2, 0], [4, 2, -3, -2], [0, 0, -2, 1]]]"
