name,gauss_notation
12a_0358,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, 8, -9, 10, -6, 11, -4, 12, -10, 7, -11, 5, -12, 9, -8}"
12a_0391,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, 8, -9, 10, -11, 5, -4, 12, -8, 7, -6, 9, -10, 11, -12}"
12a_0392,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, 8, -9, 10, -11, 5, -4, 12, -8, 7, -6, 11, -10, 9, -12}"
12a_0411,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, 8, -9, 10, -11, 12, -4, 7, -8, 9, -10, 11, -6, 5, -12}"
12a_0423,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, 7, -6, 8, -9, 10, -11, 12, -4, 5, -8, 11, -10, 9, -12}"
12a_0430,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, 8, -9, 10, -6, 7, -8, 11, -4, 5, -12, 9, -10, 12, -11}"
12a_0449,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -9, 10, -8, 7, -6, 11, -4, 12, -10, 9, -12, 5, -11}"
12a_0458,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -9, 5, -10, 11, -8, 9, -4, 10, -12, 7, -6, 12, -11}"
12a_0460,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -9, 10, -8, 7, -11, 5, -4, 12, -10, 9, -12, 11, -6}"
12a_0471,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -8, 7, -6, 9, -10, 11, -12, 5, -4, 12, -11, 10, -9}"
12a_0473,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -9, 10, -6, 11, -8, 12, -10, 5, -4, 9, -12, 7, -11}"
12a_0475,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, 8, -9, 7, -10, 11, -6, 9, -8, 12, -4, 10, -11, 5, -12}"
12a_0481,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -8, 9, -10, 11, -12, 7, -6, 5, -4, 12, -9, 10, -11}"
12a_0484,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, 8, -9, 7, -10, 5, -11, 9, -8, 12, -4, 10, -6, 11, -12}"
12a_0485,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -3, 2, -8, 9, -10, 5, -11, 7, -9, 12, -4, 11, -6, 10, -12}"
12a_0504,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 10, -3, 2, -4, 7, -6, 5, -8, 11, -12, 9, -10, 12, -11}"
12a_0514,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 2, -3, 10, -4, 9, -6, 11, -12, 7, -8, 12, -11, 5, -10}"
12a_0541,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 10, -3, 2, -4, 9, -11, 12, -6, 7, -8, 5, -12, 11, -10}"
12a_0569,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 10, -3, 2, -8, 11, -4, 5, -6, 7, -11, 12, -10, 9, -12}"
12a_0578,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 2, -3, 10, -11, 12, -4, 9, -6, 7, -8, 5, -10, 11, -12}"
12a_0581,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 2, -3, 10, -11, 12, -4, 5, -6, 9, -8, 7, -12, 11, -10}"
12a_0588,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 2, -3, 10, -11, 9, -4, 12, -6, 7, -10, 11, -8, 5, -12}"
12a_0647,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 2, -3, 10, -11, 7, -8, 9, -4, 5, -6, 12, -10, 11, -12}"
12a_0674,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 10, -3, 2, -10, 11, -6, 7, -12, 9, -4, 5, -8, 12, -11}"
12a_0692,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -4, 5, -6, 2, -3, 9, -10, 11, -12, 7, -8, 12, -9, 10, -11}"
12a_0730,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 10, -11, 12, -3, 2, -4, 9, -6, 7, -8, 5, -12, 11, -10}"
12a_0738,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 10, -11, 2, -3, 12, -4, 11, -10, 9, -6, 7, -8, 5, -12}"
12a_0753,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 10, -11, 2, -3, 12, -6, 5, -4, 11, -10, 9, -8, 7, -12}"
12a_0756,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 10, -11, 2, -3, 9, -8, 12, -4, 5, -6, 11, -10, 7, -12}"
12a_0762,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 10, -11, 12, -3, 2, -12, 11, -4, 5, -6, 7, -8, 9, -10}"
12a_0783,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 10, -11, 2, -3, 9, -12, 5, -4, 11, -10, 12, -8, 7, -6}"
12a_0792,"{1, -2, 3, -1, 4, -5, 6, -7, 8, -9, 10, -11, 2, -3, 11, -10, 9, -8, 12, -4, 7, -6, 5, -12}"
12a_0822,"{1, -2, 3, -4, 5, -1, 2, -3, 6, -7, 8, -9, 10, -5, 4, -6, 11, -12, 7, -8, 9, -10, 12, -11}"
12a_0843,"{1, -2, 3, -4, 5, -1, 2, -3, 6, -7, 8, -9, 10, -11, 12, -5, 4, -6, 11, -10, 9, -8, 7, -12}"
12a_0849,"{1, -2, 3, -4, 5, -1, 6, -3, 4, -7, 8, -9, 10, -6, 2, -5, 11, -12, 9, -8, 7, -10, 12, -11}"
12a_0870,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -3, 9, -5, 10, -11, 12, -6, 7, -8, 2, -9, 4, -12, 11, -10}"
12a_0887,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -3, 9, -5, 10, -11, 12, -8, 2, -9, 4, -12, 7, -6, 11, -10}"
12a_0914,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -3, 4, -9, 10, -6, 2, -5, 11, -12, 9, -8, 7, -10, 12, -11}"
12a_0943,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -3, 9, -10, 4, -11, 12, -5, 10, -9, 2, -8, 11, -12, 7, -6}"
12a_0963,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -3, 9, -10, 4, -8, 7, -11, 12, -5, 10, -9, 2, -6, 11, -12}"
12a_0964,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -3, 4, -9, 10, -11, 12, -8, 2, -5, 9, -12, 7, -6, 11, -10}"
12a_1000,"{1, -2, 3, -4, 5, -1, 6, -7, 2, -3, 8, -9, 10, -11, 12, -6, 7, -10, 9, -8, 4, -5, 11, -12}"
12a_1013,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -3, 9, -10, 11, -12, 4, -6, 7, -8, 2, -9, 10, -11, 12, -5}"
12a_1025,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 10, -3, 11, -5, 12, -6, 2, -11, 4, -8, 9, -10, 7, -12}"
12a_1052,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 10, -3, 4, -11, 12, -5, 2, -6, 9, -8, 7, -10, 11, -12}"
12a_1058,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 4, -3, 10, -11, 2, -5, 12, -8, 7, -6, 11, -10, 9, -12}"
12a_1085,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 2, -3, 10, -11, 12, -8, 7, -5, 4, -12, 11, -10, 9, -6}"
12a_1105,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 4, -3, 10, -8, 11, -12, 7, -10, 9, -5, 2, -6, 12, -11}"
12a_1126,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 10, -5, 4, -3, 2, -6, 11, -12, 9, -8, 7, -10, 12, -11}"
12a_1170,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 4, -5, 10, -11, 12, -6, 2, -3, 7, -8, 9, -12, 11, -10}"
12a_1172,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 4, -5, 10, -11, 12, -6, 2, -3, 9, -10, 11, -8, 7, -12}"
12a_1176,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 10, -11, 4, -5, 12, -6, 2, -3, 7, -8, 9, -10, 11, -12}"
12a_1182,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 10, -11, 4, -5, 7, -12, 2, -3, 11, -8, 9, -10, 12, -6}"
12a_1191,"{1, -2, 3, -4, 5, -1, 6, -7, 2, -8, 4, -9, 10, -11, 12, -6, 7, -3, 8, -5, 9, -10, 11, -12}"
12a_1193,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 2, -10, 4, -11, 12, -6, 9, -3, 10, -5, 11, -8, 7, -12}"
12a_1205,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 4, -5, 10, -11, 12, -8, 7, -6, 2, -3, 9, -12, 11, -10}"
12a_1229,"{1, -2, 3, -4, 5, -6, 7, -1, 8, -3, 4, -9, 10, -5, 11, -12, 2, -8, 9, -10, 6, -11, 12, -7}"
12a_1232,"{1, -2, 3, -4, 5, -6, 7, -1, 8, -3, 9, -10, 11, -5, 6, -12, 2, -8, 4, -11, 10, -9, 12, -7}"
12a_1243,"{1, -2, 3, -4, 5, -6, 7, -1, 2, -3, 8, -9, 10, -11, 12, -7, 6, -5, 4, -8, 11, -10, 9, -12}"
12a_1244,"{1, -2, 3, -4, 5, -6, 7, -1, 8, -3, 4, -9, 10, -11, 12, -7, 6, -5, 2, -8, 9, -10, 11, -12}"
12a_1248,"{1, -2, 3, -4, 5, -6, 7, -1, 8, -3, 9, -10, 6, -11, 12, -8, 2, -9, 4, -5, 10, -7, 11, -12}"
12a_1260,"{1, -2, 3, -4, 5, -6, 7, -1, 8, -9, 10, -3, 4, -11, 12, -5, 6, -7, 2, -8, 9, -10, 11, -12}"
12a_1268,"{1, -2, 3, -4, 5, -6, 7, -1, 8, -9, 10, -3, 4, -11, 12, -8, 2, -5, 6, -7, 11, -10, 9, -12}"
12a_1270,"{1, -2, 3, -4, 5, -6, 7, -1, 8, -9, 10, -3, 6, -11, 12, -7, 2, -10, 4, -5, 9, -8, 11, -12}"
12n_0021,"{1, -2, 3, -1, 4, 5, -6, -3, 2, -4, -7, 8, -9, 6, -5, 10, -11, 7, -12, 9, -10, 11, -8, 12}"
12n_0029,"{1, -2, 3, -1, 4, 5, -6, -3, 2, -4, -7, 8, -9, 6, -5, 10, -8, 11, -12, 7, -10, 9, -11, 12}"
12n_0044,"{1, -2, 3, -1, 4, -5, 6, -3, 2, -4, -7, 8, -9, 10, -11, -6, 5, 7, -12, 9, -10, 11, -8, 12}"
12n_0067,"{1, -2, 3, -1, 4, 5, -6, -3, 2, -4, -7, 8, -9, 10, -11, 12, -5, 6, -10, 11, -12, 7, -8, 9}"
12n_0088,"{1, -2, 3, -1, 4, -5, 2, -3, -6, 7, 5, -4, 8, -9, -7, 6, 10, -11, 9, -8, 12, -10, 11, -12}"
12n_0119,"{1, -2, 3, -1, -4, 5, 2, -3, -6, 7, -5, 4, -8, 9, -10, 11, -7, 6, -11, 10, -12, 8, -9, 12}"
12n_0133,"{1, -2, 3, -1, 4, -5, 2, -3, -6, 7, 5, -4, 8, -9, 10, -8, 11, -12, 9, -10, -7, 6, 12, -11}"
12n_0148,"{1, -2, 3, -1, -4, 5, -6, -3, 2, 7, -8, 4, -9, 10, -11, 12, -5, 8, -7, 6, -12, 9, -10, 11}"
12n_0164,"{1, -2, 3, -1, -4, 5, 2, -3, 6, -7, 8, -9, 10, 4, -5, -6, 11, -10, 12, -8, 9, -12, 7, -11}"
12n_0169,"{1, -2, 3, -1, -4, 5, 2, -3, -6, 7, -8, 9, -10, 4, -5, 6, -11, 12, -9, 8, -7, 10, -12, 11}"
12n_0194,"{1, -2, 3, -1, -4, 5, 2, -3, 6, -7, 8, -9, -5, 4, 10, -11, 12, -6, 9, -8, 7, -10, 11, -12}"
12n_0211,"{1, -2, 3, -1, -4, 5, 2, -3, -6, 7, -8, 9, -5, 4, -10, 11, -7, 6, -11, 12, -9, 8, -12, 10}"
12n_0229,"{1, -2, 3, -1, -4, 5, 2, -3, -6, 7, -8, 9, -10, 4, -5, 8, -9, 10, -11, 12, -7, 6, -12, 11}"
12n_0247,"{1, -2, 3, -1, 4, -5, 2, -3, -6, 7, -8, 9, -10, 11, -12, -4, 5, 6, -9, 8, -7, 12, -11, 10}"
12n_0280,"{1, -2, 3, -1, 4, 5, -6, -7, 8, -3, 2, -4, -9, 6, 10, -8, -11, 12, 7, -10, -5, 9, -12, 11}"
12n_0299,"{1, -2, 3, -1, 4, 5, -6, 7, -8, -3, 2, -4, 9, 10, -11, 6, -5, -9, 12, 8, -7, 11, -10, -12}"
12n_0311,"{1, -2, 3, -1, 4, 5, -6, 7, -8, -3, 2, -4, -9, 10, -11, 12, -7, 6, -10, 9, -5, 8, -12, 11}"
12n_0317,"{1, -2, 3, -1, -4, 5, 6, -7, 2, -3, 8, -6, 9, 4, -10, 11, -12, -8, 7, -9, -5, 10, -11, 12}"
12n_0340,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, -8, 9, -10, -4, 5, -6, 7, 8, -11, 12, -9, 10, -12, 11}"
12n_0383,"{1, -2, 3, -1, 4, 5, -6, -7, 2, -3, 8, -9, 7, -4, 10, -11, -12, 6, -5, 12, 9, -8, 11, -10}"
12n_0432,"{1, -2, 3, -1, -4, 5, -6, 7, -8, -3, 2, 9, -10, 4, -11, 12, -5, 10, -9, 8, -7, 6, -12, 11}"
12n_0456,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, -8, 9, 7, -6, 5, -4, -10, 11, -12, 8, -9, 10, -11, 12}"
12n_0461,"{1, -2, 3, -1, -4, 5, -6, 7, -8, -3, 2, 9, -10, 6, -11, 4, -9, 8, -12, 11, -5, 10, -7, 12}"
12n_0474,"{1, -2, 3, -1, -4, 5, -6, 7, 2, -3, -8, 9, -10, 11, -12, 4, -7, 6, -5, 8, -9, 10, -11, 12}"
12n_0484,"{1, -2, 3, -1, -4, 5, -6, 7, 2, -3, -8, 9, -7, 10, -11, 4, -12, 8, -9, 6, -10, 11, -5, 12}"
12n_0489,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, 8, 9, -10, 11, 5, -4, 12, -8, 7, -6, -9, 10, -11, -12}"
12n_0500,"{1, -2, 3, -1, -4, 5, -6, 7, 2, -3, -8, 9, -10, 11, -7, 4, -12, 8, -9, 10, -11, 6, -5, 12}"
12n_0511,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, 8, 9, -10, -6, 7, -8, 11, -4, 5, 12, -9, 10, -12, -11}"
12n_0544,"{1, -2, 3, -1, -4, 5, -6, 7, 2, -3, 8, -9, -7, 6, -10, -11, 12, -8, 9, 10, -5, 4, 11, -12}"
12n_0545,"{1, -2, 3, -1, 4, -5, 6, -7, 2, -3, -8, 9, 7, -6, 10, -11, 12, 8, -9, -10, 5, -4, 11, -12}"
12n_0548,"{1, -2, 3, -1, -4, 5, -6, 7, 2, -3, -8, 9, -7, 10, -5, 11, -12, 8, -9, 6, -10, 4, -11, 12}"
12n_0588,"{1, -2, 3, -1, -4, 5, -6, 7, -8, 9, 2, -3, -10, 6, -11, 8, -9, 4, -12, 10, -7, 11, -5, 12}"
12n_0619,"{1, -2, 3, -1, 4, -5, -6, 7, 8, -4, 9, -10, 11, -3, 2, -8, -12, 6, 10, -11, -7, 12, 5, -9}"
12n_0626,"{1, -2, 3, -1, 4, -5, -6, 7, 8, -4, 9, -10, 11, -3, 2, -12, 10, 6, -7, -11, 12, -9, 5, -8}"
12n_0650,"{1, -2, 3, -1, -4, 5, -6, -7, 8, 9, -5, 10, 2, -3, -11, 12, -10, 4, -9, 6, -12, 11, 7, -8}"
12n_0651,"{1, -2, 3, -1, 4, -5, 6, 7, -8, -9, 5, -10, 2, -3, 11, -12, 10, -4, 9, -6, 12, -11, -7, 8}"
12n_0672,"{1, -2, 3, -4, 5, -1, 2, -3, -6, 7, -8, -5, 4, 9, -10, 6, -11, 12, -7, 10, -9, 8, -12, 11}"
12n_0695,"{1, -2, 3, -4, 5, -1, 2, -3, 6, -7, -8, 9, 10, -11, 4, -5, -9, 8, 12, -6, 11, -10, 7, -12}"
12n_0707,"{1, 2, -3, 4, -5, -1, 6, -7, 8, 3, -9, 5, 10, -11, 12, -6, 7, -8, -2, 9, -4, -10, 11, -12}"
12n_0712,"{1, 2, -3, 4, -5, -1, 6, 7, -8, 3, -9, 5, 10, -11, 12, -6, -2, 9, -4, 8, -7, -10, 11, -12}"
12n_0717,"{1, 2, -3, 4, -5, -1, 6, -7, 8, 3, -9, 5, 10, -11, 12, -6, -2, 9, -4, -10, 11, -8, 7, -12}"
12n_0734,"{1, -2, -3, 4, 5, -1, 6, -7, 8, 3, -9, -5, 7, -10, 11, -12, 2, 9, -4, -8, 10, -11, 12, -6}"
